relative_to,sender,receiver,operator,type,date,amount
,,,moov,CASH_OUT,2022-10-12,235700
Édouard Leroy,Jacqueline Fernandez,Édouard Leroy,moov,RECEIPT,2022-10-12,344200
Jacqueline Fernandez,Jacqueline Fernandez,Édouard Leroy,moov,TRANSFER,2022-10-12,344200
Édouard Leroy,Édouard Leroy,Henri-Gilles Lefort,moov,TRANSFER,2022-10-13,66500
Henri-Gilles Lefort,Édouard Leroy,Henri-Gilles Lefort,moov,RECEIPT,2022-10-13,66500
Édouard Leroy,Édouard Leroy,Martine Gimenez,moov,TRANSFER,2022-10-15,465500
Martine Gimenez,Édouard Leroy,Martine Gimenez,moov,RECEIPT,2022-10-15,465500
Édouard Leroy,Richard Bonnet,Édouard Leroy,moov,RECEIPT,2022-10-15,134800
Richard Bonnet,Richard Bonnet,Édouard Leroy,moov,TRANSFER,2022-10-15,134800
,,Édouard Leroy,moov,CASH_IN,2022-10-15,330000
,,Édouard Leroy,moov,CASH_IN,2022-10-17,350700
Édouard Leroy,Michel-François Pineau,Édouard Leroy,moov,RECEIPT,2022-10-17,59300
Michel-François Pineau,Michel-François Pineau,Édouard Leroy,moov,TRANSFER,2022-10-17,59300
Édouard Leroy,Édouard Leroy,Capucine-Dorothée Petit,moov,TRANSFER,2022-10-19,23700
Capucine-Dorothée Petit,Édouard Leroy,Capucine-Dorothée Petit,moov,RECEIPT,2022-10-19,23700
,,Édouard Leroy,moov,CASH_IN,2022-10-19,149400
,,,moov,CASH_OUT,2022-10-21,294200
Édouard Leroy,Édouard Leroy,Laetitia Lefort,moov,TRANSFER,2022-10-23,351900
Laetitia Lefort,Édouard Leroy,Laetitia Lefort,moov,RECEIPT,2022-10-23,351900
,,,moov,CASH_OUT,2022-10-23,491200
Édouard Leroy,Luc Clerc,Édouard Leroy,moov,RECEIPT,2022-10-24,428800
Luc Clerc,Luc Clerc,Édouard Leroy,moov,TRANSFER,2022-10-24,428800
,,,moov,CASH_OUT,2022-10-26,89000
,,Édouard Leroy,moov,CASH_IN,2022-10-26,63900
Édouard Leroy,Édouard Leroy,Richard Bonnet,moov,TRANSFER,2022-10-27,40500
Richard Bonnet,Édouard Leroy,Richard Bonnet,moov,RECEIPT,2022-10-27,40500
Caroline Roche,Caroline Roche,Bertrand-Benoît Pereira,moov,TRANSFER,2022-10-01,78000
Bertrand-Benoît Pereira,Caroline Roche,Bertrand-Benoît Pereira,moov,RECEIPT,2022-10-01,78000
Caroline Roche,Bertrand Delannoy,Caroline Roche,moov,RECEIPT,2022-10-02,468100
Bertrand Delannoy,Bertrand Delannoy,Caroline Roche,moov,TRANSFER,2022-10-02,468100
Caroline Roche,Rémy du Delaunay,Caroline Roche,moov,RECEIPT,2022-10-02,357600
Rémy du Delaunay,Rémy du Delaunay,Caroline Roche,moov,TRANSFER,2022-10-02,357600
,,Caroline Roche,moov,CASH_IN,2022-10-06,451900
Caroline Roche,Michelle-Hélène Sanchez,Caroline Roche,moov,RECEIPT,2022-10-06,277100
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Caroline Roche,moov,TRANSFER,2022-10-06,277100
Caroline Roche,Matthieu-Étienne Legendre,Caroline Roche,moov,RECEIPT,2022-10-06,205400
Matthieu-Étienne Legendre,Matthieu-Étienne Legendre,Caroline Roche,moov,TRANSFER,2022-10-06,205400
Caroline Roche,Jules Le Gosselin,Caroline Roche,moov,RECEIPT,2022-10-07,311800
Jules Le Gosselin,Jules Le Gosselin,Caroline Roche,moov,TRANSFER,2022-10-07,311800
Caroline Roche,René de la Descamps,Caroline Roche,moov,RECEIPT,2022-10-08,345700
René de la Descamps,René de la Descamps,Caroline Roche,moov,TRANSFER,2022-10-08,345700
,,Caroline Roche,moov,CASH_IN,2022-10-10,50500
Caroline Roche,Caroline Roche,Richard Bonnet,moov,TRANSFER,2022-10-11,317600
Richard Bonnet,Caroline Roche,Richard Bonnet,moov,RECEIPT,2022-10-11,317600
Caroline Roche,Gilbert du Foucher,Caroline Roche,moov,RECEIPT,2022-10-12,98000
Gilbert du Foucher,Gilbert du Foucher,Caroline Roche,moov,TRANSFER,2022-10-12,98000
Caroline Roche,Caroline Roche,Bertrand Delannoy,moov,TRANSFER,2022-10-13,308800
Bertrand Delannoy,Caroline Roche,Bertrand Delannoy,moov,RECEIPT,2022-10-13,308800
,,Caroline Roche,moov,CASH_IN,2022-10-15,179700
Caroline Roche,Hugues Maury,Caroline Roche,moov,RECEIPT,2022-10-16,331000
Hugues Maury,Hugues Maury,Caroline Roche,moov,TRANSFER,2022-10-16,331000
Caroline Roche,Caroline Roche,Alice Brunet du Pascal,moov,TRANSFER,2022-10-17,26900
Alice Brunet du Pascal,Caroline Roche,Alice Brunet du Pascal,moov,RECEIPT,2022-10-17,26900
,,,moov,CASH_OUT,2022-10-17,358300
Caroline Roche,Marc-Raymond Hamel,Caroline Roche,moov,RECEIPT,2022-10-18,21900
Marc-Raymond Hamel,Marc-Raymond Hamel,Caroline Roche,moov,TRANSFER,2022-10-18,21900
Caroline Roche,Robert Martin,Caroline Roche,moov,RECEIPT,2022-10-21,203200
Robert Martin,Robert Martin,Caroline Roche,moov,TRANSFER,2022-10-21,203200
Caroline Roche,Timothée Lemonnier,Caroline Roche,moov,RECEIPT,2022-10-22,339500
Timothée Lemonnier,Timothée Lemonnier,Caroline Roche,moov,TRANSFER,2022-10-22,339500
Caroline Roche,Yves Mary,Caroline Roche,moov,RECEIPT,2022-10-25,290200
Yves Mary,Yves Mary,Caroline Roche,moov,TRANSFER,2022-10-25,290200
Caroline Roche,Marie Letellier,Caroline Roche,moov,RECEIPT,2022-10-26,86700
Marie Letellier,Marie Letellier,Caroline Roche,moov,TRANSFER,2022-10-26,86700
Caroline Roche,Caroline Roche,Alphonse Gros,moov,TRANSFER,2022-10-27,235200
Alphonse Gros,Caroline Roche,Alphonse Gros,moov,RECEIPT,2022-10-27,235200
,,,mtn,CASH_OUT,2022-10-01,294700
Martine Gimenez,Marie Letellier,Martine Gimenez,mtn,RECEIPT,2022-10-02,83100
Marie Letellier,Marie Letellier,Martine Gimenez,mtn,TRANSFER,2022-10-02,83100
,,,mtn,CASH_OUT,2022-10-03,200700
,,,mtn,CASH_OUT,2022-10-03,137400
Martine Gimenez,Martine Gimenez,Guillaume Le Chauvin,mtn,TRANSFER,2022-10-04,413700
Guillaume Le Chauvin,Martine Gimenez,Guillaume Le Chauvin,mtn,RECEIPT,2022-10-04,413700
,,,mtn,CASH_OUT,2022-10-06,204100
,,Martine Gimenez,mtn,CASH_IN,2022-10-07,3400
Martine Gimenez,Marie Letellier,Martine Gimenez,mtn,RECEIPT,2022-10-08,478900
Marie Letellier,Marie Letellier,Martine Gimenez,mtn,TRANSFER,2022-10-08,478900
Martine Gimenez,Martine Gimenez,Henri-Gilles Lefort,mtn,TRANSFER,2022-10-09,346000
Henri-Gilles Lefort,Martine Gimenez,Henri-Gilles Lefort,mtn,RECEIPT,2022-10-09,346000
,,Martine Gimenez,mtn,CASH_IN,2022-10-10,43400
Martine Gimenez,Martine Gimenez,Laetitia Lefort,mtn,TRANSFER,2022-10-11,74000
Laetitia Lefort,Martine Gimenez,Laetitia Lefort,mtn,RECEIPT,2022-10-11,74000
Martine Gimenez,Julien Le Gaillard,Martine Gimenez,mtn,RECEIPT,2022-10-11,352300
Julien Le Gaillard,Julien Le Gaillard,Martine Gimenez,mtn,TRANSFER,2022-10-11,352300
Martine Gimenez,Martine Gimenez,Luc Clerc,mtn,TRANSFER,2022-10-12,28800
Luc Clerc,Martine Gimenez,Luc Clerc,mtn,RECEIPT,2022-10-12,28800
,,,mtn,CASH_OUT,2022-10-12,369200
,,,mtn,CASH_OUT,2022-10-13,199900
Martine Gimenez,Martine Gimenez,Constance du Masse,mtn,TRANSFER,2022-10-15,32200
Constance du Masse,Martine Gimenez,Constance du Masse,mtn,RECEIPT,2022-10-15,32200
Martine Gimenez,Roland Étienne,Martine Gimenez,mtn,RECEIPT,2022-10-15,234500
Roland Étienne,Roland Étienne,Martine Gimenez,mtn,TRANSFER,2022-10-15,234500
Martine Gimenez,Michelle-Hélène Sanchez,Martine Gimenez,mtn,RECEIPT,2022-10-17,55100
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Martine Gimenez,mtn,TRANSFER,2022-10-17,55100
,,,mtn,CASH_OUT,2022-10-20,260000
,,Martine Gimenez,mtn,CASH_IN,2022-10-23,454100
Martine Gimenez,Georges Bouvet,Martine Gimenez,mtn,RECEIPT,2022-10-23,465500
Georges Bouvet,Georges Bouvet,Martine Gimenez,mtn,TRANSFER,2022-10-23,465500
,,,mtn,CASH_OUT,2022-10-25,229000
,,,mtn,CASH_OUT,2022-10-26,458100
,,,mtn,CASH_OUT,2022-10-03,295900
,,Matthieu-Guy Charpentier,mtn,CASH_IN,2022-10-03,207900
Matthieu-Guy Charpentier,Georges Fischer,Matthieu-Guy Charpentier,mtn,RECEIPT,2022-10-04,242600
Georges Fischer,Georges Fischer,Matthieu-Guy Charpentier,mtn,TRANSFER,2022-10-04,242600
Matthieu-Guy Charpentier,Matthieu-Guy Charpentier,Constance Chrétien-Briand,mtn,TRANSFER,2022-10-05,499700
Constance Chrétien-Briand,Matthieu-Guy Charpentier,Constance Chrétien-Briand,mtn,RECEIPT,2022-10-05,499700
,,,mtn,CASH_OUT,2022-10-06,191600
,,Matthieu-Guy Charpentier,mtn,CASH_IN,2022-10-07,68700
,,,mtn,CASH_OUT,2022-10-10,264600
,,Matthieu-Guy Charpentier,mtn,CASH_IN,2022-10-11,9200
,,,mtn,CASH_OUT,2022-10-11,414700
Matthieu-Guy Charpentier,Daniel Courtois,Matthieu-Guy Charpentier,mtn,RECEIPT,2022-10-11,384900
Daniel Courtois,Daniel Courtois,Matthieu-Guy Charpentier,mtn,TRANSFER,2022-10-11,384900
,,,mtn,CASH_OUT,2022-10-11,278800
,,Matthieu-Guy Charpentier,mtn,CASH_IN,2022-10-13,263000
Matthieu-Guy Charpentier,Matthieu-Guy Charpentier,Laetitia Lefort,mtn,TRANSFER,2022-10-13,194400
Laetitia Lefort,Matthieu-Guy Charpentier,Laetitia Lefort,mtn,RECEIPT,2022-10-13,194400
Matthieu-Guy Charpentier,Matthieu-Guy Charpentier,Noémi Perrin,mtn,TRANSFER,2022-10-14,132100
Noémi Perrin,Matthieu-Guy Charpentier,Noémi Perrin,mtn,RECEIPT,2022-10-14,132100
,,,mtn,CASH_OUT,2022-10-16,283900
,,,mtn,CASH_OUT,2022-10-16,62800
,,Matthieu-Guy Charpentier,mtn,CASH_IN,2022-10-16,79100
Matthieu-Guy Charpentier,Mathilde Petitjean,Matthieu-Guy Charpentier,mtn,RECEIPT,2022-10-17,270900
Mathilde Petitjean,Mathilde Petitjean,Matthieu-Guy Charpentier,mtn,TRANSFER,2022-10-17,270900
Matthieu-Guy Charpentier,Rémy Renault de Laroche,Matthieu-Guy Charpentier,mtn,RECEIPT,2022-10-17,398300
Rémy Renault de Laroche,Rémy Renault de Laroche,Matthieu-Guy Charpentier,mtn,TRANSFER,2022-10-17,398300
Matthieu-Guy Charpentier,Marc-Raymond Hamel,Matthieu-Guy Charpentier,mtn,RECEIPT,2022-10-19,144900
Marc-Raymond Hamel,Marc-Raymond Hamel,Matthieu-Guy Charpentier,mtn,TRANSFER,2022-10-19,144900
,,,mtn,CASH_OUT,2022-10-22,236600
Matthieu-Guy Charpentier,Matthieu-Guy Charpentier,Célina Imbert-Girard,mtn,TRANSFER,2022-10-25,33300
Célina Imbert-Girard,Matthieu-Guy Charpentier,Célina Imbert-Girard,mtn,RECEIPT,2022-10-25,33300
,,,mtn,CASH_OUT,2022-10-02,195500
Maurice de la Pineau,Maurice de la Pineau,Georges Fischer,mtn,TRANSFER,2022-10-06,122200
Georges Fischer,Maurice de la Pineau,Georges Fischer,mtn,RECEIPT,2022-10-06,122200
Maurice de la Pineau,Alfred Meunier,Maurice de la Pineau,mtn,RECEIPT,2022-10-10,498600
Alfred Meunier,Alfred Meunier,Maurice de la Pineau,mtn,TRANSFER,2022-10-10,498600
Maurice de la Pineau,Maurice de la Pineau,Constance Chrétien-Briand,mtn,TRANSFER,2022-10-13,395000
Constance Chrétien-Briand,Maurice de la Pineau,Constance Chrétien-Briand,mtn,RECEIPT,2022-10-13,395000
,,,mtn,CASH_OUT,2022-10-13,455100
,,,mtn,CASH_OUT,2022-10-13,396100
,,,mtn,CASH_OUT,2022-10-13,427700
Maurice de la Pineau,Maurice de la Pineau,Marc-Raymond Hamel,mtn,TRANSFER,2022-10-14,107900
Marc-Raymond Hamel,Maurice de la Pineau,Marc-Raymond Hamel,mtn,RECEIPT,2022-10-14,107900
,,Maurice de la Pineau,mtn,CASH_IN,2022-10-14,37200
,,Maurice de la Pineau,mtn,CASH_IN,2022-10-14,409200
Maurice de la Pineau,René du Gimenez,Maurice de la Pineau,mtn,RECEIPT,2022-10-15,203100
René du Gimenez,René du Gimenez,Maurice de la Pineau,mtn,TRANSFER,2022-10-15,203100
,,,mtn,CASH_OUT,2022-10-15,102600
,,Maurice de la Pineau,mtn,CASH_IN,2022-10-15,227900
Maurice de la Pineau,Olivie Dumont,Maurice de la Pineau,mtn,RECEIPT,2022-10-17,381800
Olivie Dumont,Olivie Dumont,Maurice de la Pineau,mtn,TRANSFER,2022-10-17,381800
,,Maurice de la Pineau,mtn,CASH_IN,2022-10-18,421400
,,,mtn,CASH_OUT,2022-10-18,300900
Maurice de la Pineau,Maurice de la Pineau,Richard Bonnet,mtn,TRANSFER,2022-10-19,90500
Richard Bonnet,Maurice de la Pineau,Richard Bonnet,mtn,RECEIPT,2022-10-19,90500
Maurice de la Pineau,Michelle-Hélène Sanchez,Maurice de la Pineau,mtn,RECEIPT,2022-10-19,59400
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Maurice de la Pineau,mtn,TRANSFER,2022-10-19,59400
Maurice de la Pineau,Guillaume Le Chauvin,Maurice de la Pineau,mtn,RECEIPT,2022-10-25,131200
Guillaume Le Chauvin,Guillaume Le Chauvin,Maurice de la Pineau,mtn,TRANSFER,2022-10-25,131200
Maurice de la Pineau,Théodore de la Seguin,Maurice de la Pineau,mtn,RECEIPT,2022-10-25,346500
Théodore de la Seguin,Théodore de la Seguin,Maurice de la Pineau,mtn,TRANSFER,2022-10-25,346500
Maurice de la Pineau,Maurice de la Pineau,Josette Le Bouvier,mtn,TRANSFER,2022-10-27,497200
Josette Le Bouvier,Maurice de la Pineau,Josette Le Bouvier,mtn,RECEIPT,2022-10-27,497200
Constance Chrétien-Briand,Constance Chrétien-Briand,Matthieu-Étienne Legendre,mtn,TRANSFER,2022-10-01,252200
Matthieu-Étienne Legendre,Constance Chrétien-Briand,Matthieu-Étienne Legendre,mtn,RECEIPT,2022-10-01,252200
Constance Chrétien-Briand,Capucine-Dorothée Petit,Constance Chrétien-Briand,mtn,RECEIPT,2022-10-01,42900
Capucine-Dorothée Petit,Capucine-Dorothée Petit,Constance Chrétien-Briand,mtn,TRANSFER,2022-10-01,42900
Constance Chrétien-Briand,René du Gimenez,Constance Chrétien-Briand,mtn,RECEIPT,2022-10-02,369000
René du Gimenez,René du Gimenez,Constance Chrétien-Briand,mtn,TRANSFER,2022-10-02,369000
Constance Chrétien-Briand,Constance Chrétien-Briand,Léon Gallet,mtn,TRANSFER,2022-10-02,150000
Léon Gallet,Constance Chrétien-Briand,Léon Gallet,mtn,RECEIPT,2022-10-02,150000
,,Constance Chrétien-Briand,mtn,CASH_IN,2022-10-04,73300
Constance Chrétien-Briand,Constance Chrétien-Briand,Henri-Gilles Lefort,mtn,TRANSFER,2022-10-05,56000
Henri-Gilles Lefort,Constance Chrétien-Briand,Henri-Gilles Lefort,mtn,RECEIPT,2022-10-05,56000
,,,mtn,CASH_OUT,2022-10-09,474900
Constance Chrétien-Briand,Constance Chrétien-Briand,Marie Letellier,mtn,TRANSFER,2022-10-11,404200
Marie Letellier,Constance Chrétien-Briand,Marie Letellier,mtn,RECEIPT,2022-10-11,404200
Constance Chrétien-Briand,Constance Chrétien-Briand,Josette Le Bouvier,mtn,TRANSFER,2022-10-12,69800
Josette Le Bouvier,Constance Chrétien-Briand,Josette Le Bouvier,mtn,RECEIPT,2022-10-12,69800
,,Constance Chrétien-Briand,mtn,CASH_IN,2022-10-12,24200
,,,mtn,CASH_OUT,2022-10-19,320200
Constance Chrétien-Briand,Jacqueline Fernandez,Constance Chrétien-Briand,mtn,RECEIPT,2022-10-19,156000
Jacqueline Fernandez,Jacqueline Fernandez,Constance Chrétien-Briand,mtn,TRANSFER,2022-10-19,156000
,,,mtn,CASH_OUT,2022-10-20,423700
Constance Chrétien-Briand,Constance Chrétien-Briand,Daniel Courtois,mtn,TRANSFER,2022-10-21,396400
Daniel Courtois,Constance Chrétien-Briand,Daniel Courtois,mtn,RECEIPT,2022-10-21,396400
Constance Chrétien-Briand,Constance Chrétien-Briand,Nicolas Millet-Bertin,mtn,TRANSFER,2022-10-21,441000
Nicolas Millet-Bertin,Constance Chrétien-Briand,Nicolas Millet-Bertin,mtn,RECEIPT,2022-10-21,441000
,,Constance Chrétien-Briand,mtn,CASH_IN,2022-10-22,115700
,,Constance Chrétien-Briand,mtn,CASH_IN,2022-10-24,259300
,,,mtn,CASH_OUT,2022-10-25,121600
Constance Chrétien-Briand,Noémi Perrin,Constance Chrétien-Briand,mtn,RECEIPT,2022-10-25,397200
Noémi Perrin,Noémi Perrin,Constance Chrétien-Briand,mtn,TRANSFER,2022-10-25,397200
,,,mtn,CASH_OUT,2022-10-25,259100
,,,mtn,CASH_OUT,2022-10-25,275800
,,,mtn,CASH_OUT,2022-10-26,23400
,,Constance Chrétien-Briand,mtn,CASH_IN,2022-10-26,184900
,,,mtn,CASH_OUT,2022-10-27,322200
,,Michelle-Hélène Sanchez,mtn,CASH_IN,2022-10-02,91100
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Alice Brunet du Pascal,mtn,TRANSFER,2022-10-02,379900
Alice Brunet du Pascal,Michelle-Hélène Sanchez,Alice Brunet du Pascal,mtn,RECEIPT,2022-10-02,379900
,,,mtn,CASH_OUT,2022-10-03,294200
,,,mtn,CASH_OUT,2022-10-03,412400
,,Michelle-Hélène Sanchez,mtn,CASH_IN,2022-10-05,80800
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Alice Brunet du Pascal,mtn,TRANSFER,2022-10-05,122300
Alice Brunet du Pascal,Michelle-Hélène Sanchez,Alice Brunet du Pascal,mtn,RECEIPT,2022-10-05,122300
,,Michelle-Hélène Sanchez,mtn,CASH_IN,2022-10-05,207900
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Guillaume Valentin-Fleury,mtn,TRANSFER,2022-10-05,110100
Guillaume Valentin-Fleury,Michelle-Hélène Sanchez,Guillaume Valentin-Fleury,mtn,RECEIPT,2022-10-05,110100
Michelle-Hélène Sanchez,Noémi Perrin,Michelle-Hélène Sanchez,mtn,RECEIPT,2022-10-06,393500
Noémi Perrin,Noémi Perrin,Michelle-Hélène Sanchez,mtn,TRANSFER,2022-10-06,393500
,,Michelle-Hélène Sanchez,mtn,CASH_IN,2022-10-07,359900
,,,mtn,CASH_OUT,2022-10-08,90200
,,,mtn,CASH_OUT,2022-10-08,93700
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Rémy Renault de Laroche,mtn,TRANSFER,2022-10-08,110800
Rémy Renault de Laroche,Michelle-Hélène Sanchez,Rémy Renault de Laroche,mtn,RECEIPT,2022-10-08,110800
Michelle-Hélène Sanchez,Marguerite Auger,Michelle-Hélène Sanchez,mtn,RECEIPT,2022-10-10,285200
Marguerite Auger,Marguerite Auger,Michelle-Hélène Sanchez,mtn,TRANSFER,2022-10-10,285200
,,Michelle-Hélène Sanchez,mtn,CASH_IN,2022-10-12,361900
,,,mtn,CASH_OUT,2022-10-12,372200
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Gabrielle Mendès,mtn,TRANSFER,2022-10-13,336700
Gabrielle Mendès,Michelle-Hélène Sanchez,Gabrielle Mendès,mtn,RECEIPT,2022-10-13,336700
,,,mtn,CASH_OUT,2022-10-15,373400
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Jacqueline Fernandez,mtn,TRANSFER,2022-10-16,129200
Jacqueline Fernandez,Michelle-Hélène Sanchez,Jacqueline Fernandez,mtn,RECEIPT,2022-10-16,129200
,,Michelle-Hélène Sanchez,mtn,CASH_IN,2022-10-17,205200
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Roland Étienne,mtn,TRANSFER,2022-10-19,492000
Roland Étienne,Michelle-Hélène Sanchez,Roland Étienne,mtn,RECEIPT,2022-10-19,492000
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Yves Mary,mtn,TRANSFER,2022-10-20,139100
Yves Mary,Michelle-Hélène Sanchez,Yves Mary,mtn,RECEIPT,2022-10-20,139100
,,,mtn,CASH_OUT,2022-10-20,450600
,,,mtn,CASH_OUT,2022-10-24,36000
Michelle-Hélène Sanchez,Alphonse Gros,Michelle-Hélène Sanchez,mtn,RECEIPT,2022-10-25,304700
Alphonse Gros,Alphonse Gros,Michelle-Hélène Sanchez,mtn,TRANSFER,2022-10-25,304700
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Édouard Mahe,mtn,TRANSFER,2022-10-25,198800
Édouard Mahe,Michelle-Hélène Sanchez,Édouard Mahe,mtn,RECEIPT,2022-10-25,198800
Michelle-Hélène Sanchez,Michelle-Hélène Sanchez,Robert Martin,mtn,TRANSFER,2022-10-27,476500
Robert Martin,Michelle-Hélène Sanchez,Robert Martin,mtn,RECEIPT,2022-10-27,476500
,,,mtn,CASH_OUT,2022-10-01,335400
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Mathilde Petitjean,mtn,TRANSFER,2022-10-01,227600
Mathilde Petitjean,Bertrand-Bernard Faivre,Mathilde Petitjean,mtn,RECEIPT,2022-10-01,227600
,,Bertrand-Bernard Faivre,mtn,CASH_IN,2022-10-02,106600
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Eugène Giraud,mtn,TRANSFER,2022-10-02,365600
Eugène Giraud,Bertrand-Bernard Faivre,Eugène Giraud,mtn,RECEIPT,2022-10-02,365600
Bertrand-Bernard Faivre,Victoire Lemoine,Bertrand-Bernard Faivre,mtn,RECEIPT,2022-10-02,235500
Victoire Lemoine,Victoire Lemoine,Bertrand-Bernard Faivre,mtn,TRANSFER,2022-10-02,235500
,,,mtn,CASH_OUT,2022-10-02,31500
Bertrand-Bernard Faivre,Bertrand-Benoît Pereira,Bertrand-Bernard Faivre,mtn,RECEIPT,2022-10-03,396000
Bertrand-Benoît Pereira,Bertrand-Benoît Pereira,Bertrand-Bernard Faivre,mtn,TRANSFER,2022-10-03,396000
Bertrand-Bernard Faivre,Christine Le Jacquet,Bertrand-Bernard Faivre,mtn,RECEIPT,2022-10-06,419600
Christine Le Jacquet,Christine Le Jacquet,Bertrand-Bernard Faivre,mtn,TRANSFER,2022-10-06,419600
,,,mtn,CASH_OUT,2022-10-07,476000
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Margaret Gay-Chrétien,mtn,TRANSFER,2022-10-11,322000
Margaret Gay-Chrétien,Bertrand-Bernard Faivre,Margaret Gay-Chrétien,mtn,RECEIPT,2022-10-11,322000
Bertrand-Bernard Faivre,Rémy du Delaunay,Bertrand-Bernard Faivre,mtn,RECEIPT,2022-10-13,210600
Rémy du Delaunay,Rémy du Delaunay,Bertrand-Bernard Faivre,mtn,TRANSFER,2022-10-13,210600
,,Bertrand-Bernard Faivre,mtn,CASH_IN,2022-10-13,14000
,,,mtn,CASH_OUT,2022-10-14,180100
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Alice Brunet du Pascal,mtn,TRANSFER,2022-10-16,150900
Alice Brunet du Pascal,Bertrand-Bernard Faivre,Alice Brunet du Pascal,mtn,RECEIPT,2022-10-16,150900
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Guillaume Le Chauvin,mtn,TRANSFER,2022-10-22,403600
Guillaume Le Chauvin,Bertrand-Bernard Faivre,Guillaume Le Chauvin,mtn,RECEIPT,2022-10-22,403600
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Jacqueline Fernandez,mtn,TRANSFER,2022-10-22,208400
Jacqueline Fernandez,Bertrand-Bernard Faivre,Jacqueline Fernandez,mtn,RECEIPT,2022-10-22,208400
,,Bertrand-Bernard Faivre,mtn,CASH_IN,2022-10-23,20900
,,,mtn,CASH_OUT,2022-10-25,388000
Bertrand-Bernard Faivre,Richard Bonnet,Bertrand-Bernard Faivre,mtn,RECEIPT,2022-10-25,292500
Richard Bonnet,Richard Bonnet,Bertrand-Bernard Faivre,mtn,TRANSFER,2022-10-25,292500
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Gabrielle Mendès,mtn,TRANSFER,2022-10-25,212000
Gabrielle Mendès,Bertrand-Bernard Faivre,Gabrielle Mendès,mtn,RECEIPT,2022-10-25,212000
,,,mtn,CASH_OUT,2022-10-27,88700
Bertrand-Bernard Faivre,Bertrand-Bernard Faivre,Patrick Gaillard,mtn,TRANSFER,2022-10-27,44600
Patrick Gaillard,Bertrand-Bernard Faivre,Patrick Gaillard,mtn,RECEIPT,2022-10-27,44600
,,Guillaume Valentin-Fleury,moov,CASH_IN,2022-10-01,335800
,,,moov,CASH_OUT,2022-10-03,320300
,,,moov,CASH_OUT,2022-10-04,379600
Guillaume Valentin-Fleury,Georges Fischer,Guillaume Valentin-Fleury,moov,RECEIPT,2022-10-04,264200
Georges Fischer,Georges Fischer,Guillaume Valentin-Fleury,moov,TRANSFER,2022-10-04,264200
,,,moov,CASH_OUT,2022-10-07,333600
,,Guillaume Valentin-Fleury,moov,CASH_IN,2022-10-09,287700
,,,moov,CASH_OUT,2022-10-10,352700
,,,moov,CASH_OUT,2022-10-10,22500
Guillaume Valentin-Fleury,Mathilde Petitjean,Guillaume Valentin-Fleury,moov,RECEIPT,2022-10-11,467600
Mathilde Petitjean,Mathilde Petitjean,Guillaume Valentin-Fleury,moov,TRANSFER,2022-10-11,467600
Guillaume Valentin-Fleury,Guillaume Le Chauvin,Guillaume Valentin-Fleury,moov,RECEIPT,2022-10-11,40400
Guillaume Le Chauvin,Guillaume Le Chauvin,Guillaume Valentin-Fleury,moov,TRANSFER,2022-10-11,40400
,,,moov,CASH_OUT,2022-10-12,2100
Guillaume Valentin-Fleury,Guillaume Valentin-Fleury,Jules Le Gosselin,moov,TRANSFER,2022-10-13,452900
Jules Le Gosselin,Guillaume Valentin-Fleury,Jules Le Gosselin,moov,RECEIPT,2022-10-13,452900
Guillaume Valentin-Fleury,Guillaume Valentin-Fleury,Thomas-Victor Regnier,moov,TRANSFER,2022-10-14,95100
Thomas-Victor Regnier,Guillaume Valentin-Fleury,Thomas-Victor Regnier,moov,RECEIPT,2022-10-14,95100
,,,moov,CASH_OUT,2022-10-16,401300
,,,moov,CASH_OUT,2022-10-17,290300
Guillaume Valentin-Fleury,Guillaume Valentin-Fleury,Jacqueline Fernandez,moov,TRANSFER,2022-10-18,408900
Jacqueline Fernandez,Guillaume Valentin-Fleury,Jacqueline Fernandez,moov,RECEIPT,2022-10-18,408900
Guillaume Valentin-Fleury,Gabrielle Mendès,Guillaume Valentin-Fleury,moov,RECEIPT,2022-10-18,115900
Gabrielle Mendès,Gabrielle Mendès,Guillaume Valentin-Fleury,moov,TRANSFER,2022-10-18,115900
Guillaume Valentin-Fleury,Mathilde Petitjean,Guillaume Valentin-Fleury,moov,RECEIPT,2022-10-18,136700
Mathilde Petitjean,Mathilde Petitjean,Guillaume Valentin-Fleury,moov,TRANSFER,2022-10-18,136700
,,,moov,CASH_OUT,2022-10-18,398400
