Dates,Noms,Déplacements,Documents,Numéro_du_document,Frontières,Destinations
2019-09-08,Paulette du Vasseur,Entrée,Passeport,74125910,Togo,Bénin
2019-09-08,Lucy-Brigitte Turpin,Entrée,Carte nationale dIdentité,92906572,Aéroport de Cotonou,Bénin
2019-09-08,Vincent du Chartier,Entrée,Carte nationale dIdentité,2899640,Burikina-Faso,Bénin
2019-09-08,Pénélope Olivier,Sortie,Passeport,63133313,Togo,Togo
2019-09-09,Catherine-Henriette Marin,Entrée,Carte nationale dIdentité,94891619,Burikina-Faso,Bénin
2019-09-09,Joséphine Girard,Entrée,Carte nationale dIdentité,46608541,Niger,Bénin
2019-09-09,Franck Laurent,Entrée,Carte nationale dIdentité,30751550,Togo,Bénin
2019-09-10,Gilbert Marie-Laine,Entrée,Carte nationale dIdentité,51325860,Togo,Bénin
2019-09-10,Jacques Adam-Clerc,Sortie,Passeport,3271940,Niger,Niger
2019-09-10,Grégoire Guichard,Sortie,Carte nationale dIdentité,86650576,Niger,Niger
2019-09-10,Claude de la Neveu,Entrée,Passeport,87580533,Niger,Bénin
2019-09-10,Laetitia Mallet,Sortie,Carte nationale dIdentité,30915748,Burikina-Faso,Burikina-Faso
2019-09-11,Nicolas Barbe,Entrée,Carte nationale dIdentité,78282318,Burikina-Faso,Bénin
2019-09-11,Margot Lenoir,Entrée,Carte nationale dIdentité,20477940,Nigéria,Bénin
2019-09-11,Margaret-Brigitte Gosselin,Sortie,Carte nationale dIdentité,72866161,Burikina-Faso,Burikina-Faso
2019-09-11,Claude de la Neveu,Sortie,Carte nationale dIdentité,70868530,Niger,Niger
2019-09-11,Stéphanie Le Gall,Sortie,Carte nationale dIdentité,40594121,Aéroport de Cotonou,Équateur
2019-09-11,Mathilde Da Costa,Sortie,Carte nationale dIdentité,29936401,Burikina-Faso,Burikina-Faso
2019-09-12,Mathilde Da Costa,Entrée,Carte nationale dIdentité,29936401,Aéroport de Cotonou,Bénin
2019-09-12,Marcelle Blanchard,Sortie,Passeport,2473808,Nigéria,Nigéria
2019-09-12,Gabrielle Delahaye,Entrée,Carte nationale dIdentité,22213695,Nigéria,Bénin
2019-09-12,Élise Hoareau-Simon,Sortie,Passeport,71640811,Niger,Niger
2019-09-12,Louis Coulon,Entrée,Passeport,54824273,Togo,Bénin
2019-09-12,Élise Hoareau-Simon,Sortie,Passeport,71640811,Niger,Niger
2019-09-13,Gilles Vincent,Entrée,Passeport,4346861,Niger,Bénin
2019-09-13,Caroline Benard,Entrée,Passeport,3419501,Aéroport de Cotonou,Bénin
2019-09-13,Amélie Labbé-Marion,Sortie,Carte nationale dIdentité,39038833,Togo,Togo
2019-09-13,Léon Mercier,Sortie,Carte nationale dIdentité,80889082,Nigéria,Nigéria
2019-09-14,Denis de Guillaume,Sortie,Carte nationale dIdentité,69909091,Burikina-Faso,Burikina-Faso
2019-09-14,Vincent Barbe,Entrée,Passeport,19843879,Togo,Bénin
2019-09-14,Lucie-Valérie Baron,Sortie,Carte nationale dIdentité,72599140,Togo,Togo
2019-09-14,Margaret-Brigitte Gosselin,Sortie,Carte nationale dIdentité,72866161,Burikina-Faso,Burikina-Faso
2019-09-15,Franck Laurent,Entrée,Carte nationale dIdentité,30751550,Burikina-Faso,Bénin
2019-09-15,Lucy-Brigitte Turpin,Entrée,Carte nationale dIdentité,92906572,Nigéria,Bénin
2019-09-15,Gilles Charpentier-Hamon,Entrée,Carte nationale dIdentité,16849603,Burikina-Faso,Bénin
2019-09-15,Honoré-Yves Girard,Entrée,Carte nationale dIdentité,80328424,Burikina-Faso,Bénin
2019-09-15,Anne Leblanc,Entrée,Carte nationale dIdentité,83937688,Aéroport de Cotonou,Bénin
2019-09-15,Gabrielle Mendès,Entrée,Carte nationale dIdentité,22339890,Aéroport de Cotonou,Bénin
2019-09-16,Marine Vidal,Sortie,Carte nationale dIdentité,40013121,Nigéria,Nigéria
2019-09-16,Margot Hoarau,Entrée,Carte nationale dIdentité,76724710,Aéroport de Cotonou,Bénin
2019-09-16,Jacques David,Entrée,Passeport,85329681,Burikina-Faso,Bénin
2019-09-17,Gabriel Ramos,Entrée,Carte nationale dIdentité,36705768,Burikina-Faso,Bénin
2019-09-17,Louis Coulon,Sortie,Carte nationale dIdentité,66645145,Burikina-Faso,Burikina-Faso
2019-09-17,Olivie-Anaïs Fouquet,Sortie,Carte nationale dIdentité,94777079,Burikina-Faso,Burikina-Faso
2019-09-17,Virginie Le Bousquet,Entrée,Carte nationale dIdentité,12233868,Niger,Bénin
2019-09-17,Jacques David,Entrée,Carte nationale dIdentité,76376326,Togo,Bénin
2019-09-17,Noël Fleury,Entrée,Carte nationale dIdentité,37519006,Burikina-Faso,Bénin
2019-09-18,Honoré Gaillard,Sortie,Carte nationale dIdentité,80038721,Aéroport de Cotonou,Portugal
2019-09-18,Joséphine Girard,Entrée,Passeport,15436715,Togo,Bénin
2019-09-18,Vincent Lebrun,Sortie,Passeport,18150117,Niger,Niger
2019-09-18,Constance Blanchet-Goncalves,Sortie,Carte nationale dIdentité,23776825,Burikina-Faso,Burikina-Faso
2019-09-18,Antoinette Navarro,Entrée,Passeport,4648339,Togo,Bénin
2019-09-18,Adèle Lambert,Sortie,Carte nationale dIdentité,12385957,Nigéria,Nigéria
2019-09-18,Martine Poirier,Entrée,Passeport,79333745,Aéroport de Cotonou,Bénin
2019-09-19,Joseph Peltier-Robert,Entrée,Passeport,43539634,Togo,Bénin
2019-09-19,Corinne Mallet,Entrée,Carte nationale dIdentité,86528448,Burikina-Faso,Bénin
2019-09-19,Vincent Rodrigues,Entrée,Passeport,32865985,Burikina-Faso,Bénin
2019-09-20,Gabrielle Mendès,Sortie,Carte nationale dIdentité,22339890,Nigéria,Nigéria
2019-09-20,Olivier Robert,Sortie,Passeport,86193810,Niger,Niger
2019-09-21,Diane Perrin,Entrée,Carte nationale dIdentité,27985532,Burikina-Faso,Bénin
2019-09-21,Marine Foucher,Sortie,Carte nationale dIdentité,30325640,Niger,Niger
2019-09-21,Cécile Dufour,Entrée,Passeport,94364673,Togo,Bénin
2019-09-22,Christophe Le Legros,Entrée,Passeport,28744194,Burikina-Faso,Bénin
2019-09-22,Cécile Dufour,Entrée,Carte nationale dIdentité,95944177,Aéroport de Cotonou,Bénin
2019-09-23,Jérôme Marques-Lemaire,Entrée,Passeport,3981993,Niger,Bénin
2019-09-23,Sébastien Blin,Entrée,Carte nationale dIdentité,45089013,Togo,Bénin
2019-09-23,Catherine-Henriette Marin,Entrée,Passeport,28765613,Togo,Bénin
2019-09-23,Jérôme Marques-Lemaire,Entrée,Carte nationale dIdentité,98865837,Aéroport de Cotonou,Bénin
2019-09-23,Diane Potier,Sortie,Passeport,81474163,Niger,Niger
2019-09-23,Agathe-Nicole Texier,Entrée,Passeport,97773695,Togo,Bénin
2019-09-23,Constance Delaunay,Sortie,Passeport,92344653,Burikina-Faso,Burikina-Faso
2019-09-24,Cécile Dufour,Sortie,Passeport,94364673,Togo,Togo
2019-09-24,Andrée Munoz,Sortie,Passeport,23577571,Nigéria,Nigéria
2019-09-24,Gérard de Aubry,Sortie,Passeport,32344941,Niger,Niger
2019-09-24,Gabrielle Mendès,Sortie,Carte nationale dIdentité,22339890,Aéroport de Cotonou,Singapour
2019-09-25,Gabriel Thibault-Dupuy,Entrée,Passeport,6484963,Aéroport de Cotonou,Bénin
2019-09-25,Élisabeth Delorme-Baron,Entrée,Passeport,1116661,Nigéria,Bénin
2019-09-25,Astrid de la Bertin,Sortie,Passeport,19992852,Aéroport de Cotonou,Royaume-Uni
2019-09-25,Élisabeth Dias,Sortie,Carte nationale dIdentité,48028102,Nigéria,Nigéria
2019-09-25,Suzanne Girard,Entrée,Passeport,54944727,Nigéria,Bénin
2019-09-26,Marine Foucher,Sortie,Passeport,80633104,Aéroport de Cotonou,Bahrain
2019-09-26,Roland Menard,Sortie,Passeport,26403359,Niger,Niger
2019-09-26,Adrien Seguin,Sortie,Passeport,94150480,Burikina-Faso,Burikina-Faso
2019-09-26,Dominique Fontaine,Entrée,Passeport,25070242,Burikina-Faso,Bénin
2019-09-26,Jacques Delattre,Entrée,Carte nationale dIdentité,39906945,Niger,Bénin
2019-09-26,Océane Mercier,Entrée,Passeport,29070014,Togo,Bénin
2019-09-26,Nicole Alves-Munoz,Sortie,Carte nationale dIdentité,10749387,Togo,Togo
2019-09-26,Claire Millet-Chevalier,Entrée,Passeport,76320137,Burikina-Faso,Bénin
2019-09-26,Richard-Joseph Marchal,Sortie,Passeport,10751482,Aéroport de Cotonou,Afghanistan
2019-09-27,Georges Gimenez,Sortie,Passeport,56196409,Togo,Togo
2019-09-27,Patrick Gaillard,Sortie,Carte nationale dIdentité,9015862,Burikina-Faso,Burikina-Faso
2019-09-27,Gabrielle Mendès,Sortie,Passeport,98233383,Burikina-Faso,Burikina-Faso
2019-09-27,Denise Peltier,Sortie,Carte nationale dIdentité,20318871,Aéroport de Cotonou,Macédoine
2019-09-27,Monique Guibert,Entrée,Carte nationale dIdentité,19026443,Togo,Bénin
2019-09-27,Raymond Carlier,Sortie,Passeport,99860416,Togo,Togo
2019-09-27,Margaret-Brigitte Gosselin,Entrée,Carte nationale dIdentité,72866161,Togo,Bénin
2019-09-27,Nicole Breton,Entrée,Passeport,74352813,Aéroport de Cotonou,Bénin
2019-09-27,Jacques Colas,Entrée,Passeport,92776517,Niger,Bénin
2019-09-27,Bernard Le Gall,Entrée,Passeport,34750700,Nigéria,Bénin
2019-09-27,Stéphane Hardy,Sortie,Carte nationale dIdentité,56174053,Aéroport de Cotonou,La Barbad
2019-09-28,Margaud-Anaïs Ferreira,Entrée,Carte nationale dIdentité,66183083,Niger,Bénin
2019-09-28,Chantal Fischer,Sortie,Carte nationale dIdentité,62690719,Aéroport de Cotonou,Espagne
2019-09-28,Gabriel Ramos,Entrée,Passeport,98140213,Niger,Bénin
2019-09-28,Margaret-Brigitte Gosselin,Sortie,Passeport,77805595,Niger,Niger
2019-09-28,Éléonore du Perez,Entrée,Carte nationale dIdentité,72956670,Niger,Bénin
2019-09-29,Hugues Petit,Entrée,Carte nationale dIdentité,65877696,Niger,Bénin
2019-09-29,Margaret Caron,Sortie,Carte nationale dIdentité,58961409,Togo,Togo
2019-09-29,Gabrielle Mendès,Entrée,Carte nationale dIdentité,22339890,Niger,Bénin
2019-09-29,Geneviève Morvan,Sortie,Passeport,72803998,Burikina-Faso,Burikina-Faso
2019-09-30,Margaret Caron,Sortie,Carte nationale dIdentité,58961409,Togo,Togo
2019-09-30,Vincent Barbe,Entrée,Carte nationale dIdentité,13876104,Nigéria,Bénin
2019-09-30,Olivier de la Moreau,Sortie,Passeport,91990985,Niger,Niger
2019-09-30,Éric Boulay-Michel,Entrée,Carte nationale dIdentité,56983425,Nigéria,Bénin
2019-10-01,Monique Guibert,Sortie,Passeport,9842353,Niger,Niger
2019-10-01,Pénélope Olivier,Sortie,Passeport,63133313,Burikina-Faso,Burikina-Faso
2019-10-01,Éric Mercier,Entrée,Carte nationale dIdentité,37843101,Aéroport de Cotonou,Bénin
2019-10-02,Daniel-Augustin Bernard,Sortie,Carte nationale dIdentité,69844718,Burikina-Faso,Burikina-Faso
2019-10-02,Margaret-Brigitte Gosselin,Entrée,Carte nationale dIdentité,72866161,Burikina-Faso,Bénin
2019-10-02,Joséphine Girard,Sortie,Carte nationale dIdentité,46608541,Nigéria,Nigéria
2019-10-02,Amélie Dos Santos,Sortie,Carte nationale dIdentité,66733660,Burikina-Faso,Burikina-Faso
2019-10-02,Arthur Paul,Entrée,Passeport,27770418,Burikina-Faso,Bénin
2019-10-03,Pierre-Laurent Moreau,Sortie,Passeport,6948157,Togo,Togo
2019-10-03,Amélie-Aimée Michel,Sortie,Passeport,40305952,Nigéria,Nigéria
2019-10-03,Monique Guibert,Sortie,Passeport,9842353,Aéroport de Cotonou,Madagascar
2019-10-04,Roland Menard,Sortie,Passeport,26403359,Burikina-Faso,Burikina-Faso
2019-10-04,Aurore-Véronique Buisson,Entrée,Carte nationale dIdentité,56884633,Nigéria,Bénin
2019-10-04,Éléonore du Perez,Sortie,Carte nationale dIdentité,72956670,Niger,Niger
2019-10-04,Xavier-Jérôme Gay,Entrée,Passeport,10030307,Togo,Bénin
2019-10-04,Antoinette Navarro,Entrée,Carte nationale dIdentité,31667670,Niger,Bénin
2019-10-04,Olivier Robert,Entrée,Carte nationale dIdentité,6903113,Aéroport de Cotonou,Bénin
2019-10-04,Amélie-Aimée Michel,Sortie,Passeport,40305952,Aéroport de Cotonou,Ouganda
2019-10-04,Océane Mercier,Entrée,Passeport,29070014,Nigéria,Bénin
2019-10-05,Andrée Guillaume,Entrée,Carte nationale dIdentité,1093573,Nigéria,Bénin
2019-10-05,Thibaut Peltier Le Guilbert,Sortie,Carte nationale dIdentité,75367576,Niger,Niger
2019-10-05,Olivie-Anaïs Fouquet,Sortie,Passeport,30439145,Burikina-Faso,Burikina-Faso
2019-10-05,Martine Maury,Entrée,Passeport,22458094,Burikina-Faso,Bénin
2019-10-05,Nicole du Gosselin,Sortie,Passeport,57583240,Burikina-Faso,Burikina-Faso
2019-10-06,Jacques Colas,Entrée,Carte nationale dIdentité,41478413,Burikina-Faso,Bénin
2019-10-06,Raymond Carlier,Sortie,Carte nationale dIdentité,57218606,Aéroport de Cotonou,Réunion (La)
2019-10-07,Christine Le Jacquet,Entrée,Carte nationale dIdentité,11778407,Niger,Bénin
2019-10-07,Caroline Benard,Sortie,Passeport,3419501,Aéroport de Cotonou,Ukraine
2019-10-07,Joséphine Girard,Entrée,Carte nationale dIdentité,46608541,Togo,Bénin
2019-10-08,Cécile Dufour,Sortie,Passeport,94364673,Nigéria,Nigéria
2019-10-08,Bernadette De Sousa,Entrée,Passeport,39930432,Niger,Bénin
2019-10-09,Manon Martins du Monnier,Entrée,Passeport,58235453,Niger,Bénin
2019-10-09,Richard-Joseph Marchal,Entrée,Carte nationale dIdentité,76161259,Togo,Bénin
2019-10-09,Manon Martins du Monnier,Sortie,Carte nationale dIdentité,72887764,Togo,Togo
2019-10-09,Léon Mercier,Entrée,Carte nationale dIdentité,80889082,Burikina-Faso,Bénin
2019-10-09,Vincent Rodrigues,Sortie,Passeport,32865985,Aéroport de Cotonou,Vanuatu
2019-10-09,Gabrielle Mendès,Sortie,Carte nationale dIdentité,22339890,Burikina-Faso,Burikina-Faso
2019-10-09,Élisabeth Delorme-Baron,Entrée,Carte nationale dIdentité,19480396,Nigéria,Bénin
2019-10-10,Alfred Chauvin de la Pichon,Entrée,Passeport,69225022,Aéroport de Cotonou,Bénin
2019-10-10,Cécile Fontaine,Entrée,Passeport,146221,Aéroport de Cotonou,Bénin
2019-10-10,Élise Hoareau-Simon,Sortie,Passeport,71640811,Aéroport de Cotonou,Gambie
2019-10-10,Christine Le Jacquet,Sortie,Carte nationale dIdentité,11778407,Aéroport de Cotonou,Roumanie
2019-10-10,Édouard Poirier,Entrée,Carte nationale dIdentité,63063476,Togo,Bénin
2019-10-10,Mathilde Roger-Techer,Entrée,Carte nationale dIdentité,92515708,Aéroport de Cotonou,Bénin
2019-10-10,Adrien Dumont de la Rolland,Sortie,Passeport,98301179,Togo,Togo
2019-10-10,Hortense Dijoux,Sortie,Passeport,43480653,Aéroport de Cotonou,Nepal
2019-10-11,Maurice de Chartier,Sortie,Passeport,25103184,Nigéria,Nigéria
2019-10-11,Jeanne Lecomte,Entrée,Carte nationale dIdentité,58868621,Nigéria,Bénin
2019-10-11,Stéphanie-Pénélope Gomes,Entrée,Carte nationale dIdentité,33039900,Burikina-Faso,Bénin
2019-10-11,Margot de Dias,Entrée,Carte nationale dIdentité,49562159,Burikina-Faso,Bénin
2019-10-11,Nicole du Gosselin,Entrée,Passeport,57583240,Niger,Bénin
2019-10-11,Daniel-Augustin Bernard,Sortie,Carte nationale dIdentité,69844718,Niger,Niger
2019-10-11,Margaret Caron,Sortie,Carte nationale dIdentité,58961409,Togo,Togo
2019-10-11,David Ruiz,Entrée,Carte nationale dIdentité,74227206,Togo,Bénin
2019-10-12,Astrid Baudry,Entrée,Passeport,26970625,Burikina-Faso,Bénin
2019-10-12,Honoré-Yves Girard,Entrée,Carte nationale dIdentité,80328424,Nigéria,Bénin
2019-10-12,Grégoire Maillet,Entrée,Carte nationale dIdentité,85010685,Togo,Bénin
2019-10-12,Alfred Ledoux,Sortie,Carte nationale dIdentité,84628361,Togo,Togo
2019-10-12,Élisabeth Delorme-Baron,Entrée,Passeport,1116661,Aéroport de Cotonou,Bénin
2019-10-12,Bernard Le Gall,Entrée,Passeport,34750700,Nigéria,Bénin
2019-10-13,Richard-Joseph Marchal,Entrée,Passeport,10751482,Burikina-Faso,Bénin
2019-10-13,Bernard Le Gall,Entrée,Passeport,34750700,Burikina-Faso,Bénin
2019-10-13,Laetitia Mallet,Entrée,Passeport,59267238,Togo,Bénin
2019-10-13,Arthur Paul,Sortie,Carte nationale dIdentité,45240158,Togo,Togo
2019-10-13,Denise Peltier,Sortie,Passeport,88075994,Burikina-Faso,Burikina-Faso
2019-10-14,Jean Benard,Entrée,Carte nationale dIdentité,29696002,Nigéria,Bénin
2019-10-14,Olivier Le Sanchez,Entrée,Carte nationale dIdentité,16942323,Burikina-Faso,Bénin
2019-10-14,Amélie Dos Santos,Entrée,Passeport,26828750,Togo,Bénin
2019-10-14,Anastasie Guillet-Rodrigues,Entrée,Passeport,71451395,Niger,Bénin
2019-10-15,Michel Ruiz-Delattre,Entrée,Carte nationale dIdentité,37327176,Aéroport de Cotonou,Bénin
2019-10-15,Lucie-Valérie Baron,Sortie,Passeport,38895558,Niger,Niger
2019-10-15,Constance Delaunay,Sortie,Passeport,92344653,Togo,Togo
2019-10-15,Bernard Le Gall,Sortie,Carte nationale dIdentité,89734896,Aéroport de Cotonou,Roumanie
2019-10-15,Honoré Gaillard,Entrée,Passeport,14210243,Nigéria,Bénin
2019-10-15,Alix Turpin,Sortie,Passeport,31357489,Niger,Niger
2019-10-15,Alice Michaud de Da Costa,Sortie,Passeport,11024764,Aéroport de Cotonou,Brunei
2019-10-16,Guillaume Pascal-Normand,Entrée,Passeport,1423857,Nigéria,Bénin
2019-10-16,Dorothée Leclercq-Besson,Entrée,Passeport,23348331,Burikina-Faso,Bénin
2019-10-16,Chantal Martinez-Roux,Sortie,Passeport,57650623,Burikina-Faso,Burikina-Faso
2019-10-17,Mathilde Da Costa,Entrée,Carte nationale dIdentité,29936401,Nigéria,Bénin
2019-10-17,Georges Guillou-Blondel,Sortie,Passeport,98306589,Togo,Togo
2019-10-17,Stéphanie Le Gall,Sortie,Passeport,72867715,Nigéria,Nigéria
2019-10-18,Agnès Bouvier-Royer,Sortie,Carte nationale dIdentité,25348837,Nigéria,Nigéria
2019-10-19,Éric Mercier,Entrée,Carte nationale dIdentité,37843101,Niger,Bénin
2019-10-19,Margaret Caron,Sortie,Passeport,41100980,Aéroport de Cotonou,Rwanda
2019-10-19,Alexandre Seguin,Sortie,Carte nationale dIdentité,11105856,Burikina-Faso,Burikina-Faso
2019-10-19,Andrée Guillaume,Entrée,Carte nationale dIdentité,1093573,Burikina-Faso,Bénin
2019-10-19,Nicole Breton,Entrée,Passeport,74352813,Burikina-Faso,Bénin
2019-10-19,Marine Foucher,Sortie,Passeport,80633104,Burikina-Faso,Burikina-Faso
2019-10-19,Vincent du Chartier,Sortie,Passeport,79366260,Burikina-Faso,Burikina-Faso
2019-10-19,Amélie-Aimée Michel,Sortie,Passeport,40305952,Togo,Togo
2019-10-20,Éric Boulay-Michel,Sortie,Passeport,68774555,Nigéria,Nigéria
2019-10-20,Amélie Alves-Maillet,Sortie,Carte nationale dIdentité,97898385,Aéroport de Cotonou,Irlande
2019-10-20,Cécile Dufour,Entrée,Passeport,94364673,Nigéria,Bénin
2019-10-20,Daniel-Augustin Bernard,Entrée,Passeport,37240323,Aéroport de Cotonou,Bénin
2019-10-20,Marianne Da Costa-Gomes,Entrée,Carte nationale dIdentité,36601781,Togo,Bénin
2019-10-20,Pénélope Olivier,Entrée,Passeport,63133313,Aéroport de Cotonou,Bénin
2019-10-20,Élise Hoareau-Simon,Sortie,Passeport,71640811,Nigéria,Nigéria
2019-10-20,Catherine-Michelle Mendès,Entrée,Passeport,77943742,Aéroport de Cotonou,Bénin
2019-10-21,Olivier Le Sanchez,Entrée,Carte nationale dIdentité,16942323,Togo,Bénin
2019-10-21,Vincent du Chartier,Entrée,Carte nationale dIdentité,2899640,Nigéria,Bénin
2019-10-21,Dorothée Michaud,Sortie,Carte nationale dIdentité,13585643,Nigéria,Nigéria
2019-10-21,Alexandria Fernandez-Lopes,Sortie,Passeport,79815228,Togo,Togo
2019-10-22,David Vincent,Sortie,Carte nationale dIdentité,4971186,Burikina-Faso,Burikina-Faso
2019-10-22,Andrée Guillaume,Entrée,Passeport,88971789,Aéroport de Cotonou,Bénin
2019-10-22,Antoinette Navarro,Sortie,Carte nationale dIdentité,31667670,Togo,Togo
2019-10-22,Alfred Ledoux,Sortie,Carte nationale dIdentité,84628361,Nigéria,Nigéria
2019-10-22,Alexandre Seguin,Sortie,Passeport,14430694,Nigéria,Nigéria
2019-10-23,Élise Hoareau-Simon,Entrée,Passeport,71640811,Togo,Bénin
2019-10-23,Michel Guillot,Entrée,Carte nationale dIdentité,74224503,Burikina-Faso,Bénin
2019-10-23,Sophie Adam,Entrée,Carte nationale dIdentité,54586070,Nigéria,Bénin
2019-10-23,Charlotte du Lopes,Entrée,Carte nationale dIdentité,33149536,Togo,Bénin
2019-10-23,Catherine-Henriette Marin,Entrée,Passeport,28765613,Nigéria,Bénin
2019-10-23,Frédéric Lambert,Sortie,Carte nationale dIdentité,90008507,Nigéria,Nigéria
2019-10-24,Dominique Fontaine,Entrée,Passeport,25070242,Burikina-Faso,Bénin
2019-10-24,Luc Peron,Sortie,Carte nationale dIdentité,59999267,Nigéria,Nigéria
2019-10-24,Stéphane Hardy,Entrée,Passeport,19236326,Niger,Bénin
2019-10-24,Amélie Le Bailly,Entrée,Carte nationale dIdentité,74663172,Aéroport de Cotonou,Bénin
2019-10-24,Paulette du Vasseur,Entrée,Carte nationale dIdentité,42195920,Niger,Bénin
2019-10-24,Manon Bouchet,Entrée,Passeport,33383058,Burikina-Faso,Bénin
2019-10-25,Roland Menard,Entrée,Carte nationale dIdentité,29699406,Togo,Bénin
2019-10-25,Margaret-Brigitte Gosselin,Entrée,Passeport,77805595,Burikina-Faso,Bénin
2019-10-26,Sophie Adam,Sortie,Passeport,78104635,Nigéria,Nigéria
2019-10-26,Marcel Cousin Le Lebrun,Entrée,Passeport,88416455,Togo,Bénin
2019-10-26,Chantal Fischer,Sortie,Carte nationale dIdentité,62690719,Aéroport de Cotonou,Koweit
2019-10-26,Adèle Lambert,Sortie,Carte nationale dIdentité,12385957,Nigéria,Nigéria
2019-10-26,Constance Blanchet-Goncalves,Entrée,Carte nationale dIdentité,23776825,Burikina-Faso,Bénin
2019-10-26,Élise Hoareau-Simon,Entrée,Passeport,71640811,Nigéria,Bénin
2019-10-26,Antoine Joly,Entrée,Carte nationale dIdentité,20149598,Burikina-Faso,Bénin
2019-10-26,Margaret Caron,Sortie,Carte nationale dIdentité,58961409,Aéroport de Cotonou,Zambie
2019-10-27,David Ruiz,Entrée,Passeport,20632790,Niger,Bénin
2019-10-27,Élisabeth Perret,Entrée,Carte nationale dIdentité,1103515,Burikina-Faso,Bénin
2019-10-27,Roland Menard,Entrée,Passeport,26403359,Aéroport de Cotonou,Bénin
2019-10-28,Thierry Mercier,Sortie,Carte nationale dIdentité,71066272,Aéroport de Cotonou,Cameroun
