relative_to,sender,receiver,operator,type,date,amount
Arthur Lemaître,Arthur Lemaître,François Lemaître,mtn,TRANSFER,2022-09-09,204800
François Lemaître,,,mtn,CASH_OUT,2022-09-09,103800
François Lemaître,Diane Le Goff,François Lemaître,mtn,RECEIPT,2022-09-10,355000
Diane Le Goff,Diane Le Goff,François Lemaître,mtn,TRANSFER,2022-09-10,355000
François Lemaître,,,mtn,CASH_IN,2022-09-11,226300
François Lemaître,Arthur Lemaître,François Lemaître,mtn,RECEIPT,2022-09-12,160400
Arthur Lemaître,Arthur Lemaître,François Lemaître,mtn,TRANSFER,2022-09-12,160400
François Lemaître,François Lemaître,Édith Marie de la Legros,mtn,TRANSFER,2022-09-15,347200
Édith Marie de la Legros,François Lemaître,Édith Marie de la Legros,mtn,RECEIPT,2022-09-15,347200
François Lemaître,François Lemaître,René Diaz,mtn,TRANSFER,2022-09-17,459500
René Diaz,François Lemaître,René Diaz,mtn,RECEIPT,2022-09-17,459500
François Lemaître,François Lemaître,René Diaz,mtn,TRANSFER,2022-09-19,147000
René Diaz,François Lemaître,René Diaz,mtn,RECEIPT,2022-09-19,147000
François Lemaître,,,mtn,CASH_IN,2022-09-25,156600
Arnaude Hernandez-Perret,Clémence Chauvet de la Roger,Arnaude Hernandez-Perret,mtn,RECEIPT,2022-09-03,128400
Clémence Chauvet de la Roger,Clémence Chauvet de la Roger,Arnaude Hernandez-Perret,mtn,TRANSFER,2022-09-03,128400
Arnaude Hernandez-Perret,,,mtn,CASH_IN,2022-09-04,52700
Arnaude Hernandez-Perret,,,mtn,CASH_IN,2022-09-09,327700
Arnaude Hernandez-Perret,Arnaude Hernandez-Perret,Véronique du Schmitt,mtn,TRANSFER,2022-09-10,282600
Véronique du Schmitt,Arnaude Hernandez-Perret,Véronique du Schmitt,mtn,RECEIPT,2022-09-10,282600
Arnaude Hernandez-Perret,Hugues Gérard,Arnaude Hernandez-Perret,mtn,RECEIPT,2022-09-11,100600
Hugues Gérard,Hugues Gérard,Arnaude Hernandez-Perret,mtn,TRANSFER,2022-09-11,100600
Arnaude Hernandez-Perret,Arnaude Hernandez-Perret,Claude de la Julien,mtn,TRANSFER,2022-09-13,43600
Claude de la Julien,Arnaude Hernandez-Perret,Claude de la Julien,mtn,RECEIPT,2022-09-13,43600
Arnaude Hernandez-Perret,Arnaude Hernandez-Perret,Adrien de la Reynaud,mtn,TRANSFER,2022-09-14,103800
Adrien de la Reynaud,Arnaude Hernandez-Perret,Adrien de la Reynaud,mtn,RECEIPT,2022-09-14,103800
Arnaude Hernandez-Perret,Arnaude Hernandez-Perret,Adrien de la Reynaud,mtn,TRANSFER,2022-09-14,409800
Adrien de la Reynaud,Arnaude Hernandez-Perret,Adrien de la Reynaud,mtn,RECEIPT,2022-09-14,409800
Arnaude Hernandez-Perret,Arnaude Hernandez-Perret,Clémence Chauvet de la Roger,mtn,TRANSFER,2022-09-14,247900
Clémence Chauvet de la Roger,Arnaude Hernandez-Perret,Clémence Chauvet de la Roger,mtn,RECEIPT,2022-09-14,247900
Arnaude Hernandez-Perret,,,mtn,CASH_IN,2022-09-15,10600
Arnaude Hernandez-Perret,Henriette Mallet Le Rodriguez,Arnaude Hernandez-Perret,mtn,RECEIPT,2022-09-17,352600
Henriette Mallet Le Rodriguez,Henriette Mallet Le Rodriguez,Arnaude Hernandez-Perret,mtn,TRANSFER,2022-09-17,352600
Arnaude Hernandez-Perret,,,mtn,CASH_OUT,2022-09-18,457200
Arnaude Hernandez-Perret,Arnaude Hernandez-Perret,Joséphine Legrand,mtn,TRANSFER,2022-09-18,346200
Joséphine Legrand,Arnaude Hernandez-Perret,Joséphine Legrand,mtn,RECEIPT,2022-09-18,346200
Arnaude Hernandez-Perret,,,mtn,CASH_IN,2022-09-23,404700
Arnaude Hernandez-Perret,,,mtn,CASH_IN,2022-09-26,217400
Éric Lemonnier,,,mtn,CASH_IN,2022-09-02,496000
Éric Lemonnier,,,mtn,CASH_OUT,2022-09-03,351600
Éric Lemonnier,,,mtn,CASH_OUT,2022-09-03,316100
Éric Lemonnier,,,mtn,CASH_IN,2022-09-04,1200
Éric Lemonnier,Éric Lemonnier,Laurence Lefort,mtn,TRANSFER,2022-09-04,369100
Laurence Lefort,Éric Lemonnier,Laurence Lefort,mtn,RECEIPT,2022-09-04,369100
Éric Lemonnier,Éric Lemonnier,Honoré Klein,mtn,TRANSFER,2022-09-06,104600
Honoré Klein,Éric Lemonnier,Honoré Klein,mtn,RECEIPT,2022-09-06,104600
Éric Lemonnier,,,mtn,CASH_OUT,2022-09-10,82200
Éric Lemonnier,Éric Lemonnier,Laurence Lefort,mtn,TRANSFER,2022-09-14,341800
Laurence Lefort,Éric Lemonnier,Laurence Lefort,mtn,RECEIPT,2022-09-14,341800
Éric Lemonnier,Éric Lemonnier,Véronique du Schmitt,mtn,TRANSFER,2022-09-14,340400
Véronique du Schmitt,Éric Lemonnier,Véronique du Schmitt,mtn,RECEIPT,2022-09-14,340400
Éric Lemonnier,,,mtn,CASH_OUT,2022-09-16,3200
Éric Lemonnier,,,mtn,CASH_IN,2022-09-22,316600
Éric Lemonnier,,,mtn,CASH_OUT,2022-09-25,158200
Éric Lemonnier,Valentine Lelièvre,Éric Lemonnier,mtn,RECEIPT,2022-09-25,403000
Valentine Lelièvre,Valentine Lelièvre,Éric Lemonnier,mtn,TRANSFER,2022-09-25,403000
Arthur Lemaître,Arthur Lemaître,Lucie Dijoux de Boyer,mtn,TRANSFER,2022-09-01,449200
Lucie Dijoux de Boyer,Arthur Lemaître,Lucie Dijoux de Boyer,mtn,RECEIPT,2022-09-01,449200
Arthur Lemaître,,,mtn,CASH_OUT,2022-09-02,4600
Arthur Lemaître,,,mtn,CASH_OUT,2022-09-02,73200
Arthur Lemaître,Arthur Lemaître,Laurence Lefort,mtn,TRANSFER,2022-09-02,100000
Laurence Lefort,Arthur Lemaître,Laurence Lefort,mtn,RECEIPT,2022-09-02,100000
Arthur Lemaître,,,mtn,CASH_IN,2022-09-04,9800
Arthur Lemaître,Adrien de la Reynaud,Arthur Lemaître,mtn,RECEIPT,2022-09-05,346800
Adrien de la Reynaud,Adrien de la Reynaud,Arthur Lemaître,mtn,TRANSFER,2022-09-05,346800
Arthur Lemaître,,,mtn,CASH_OUT,2022-09-08,43000
Arthur Lemaître,Arthur Lemaître,Frédérique Ribeiro,mtn,TRANSFER,2022-09-10,124500
Frédérique Ribeiro,Arthur Lemaître,Frédérique Ribeiro,mtn,RECEIPT,2022-09-10,124500
Arthur Lemaître,Arthur Lemaître,René Diaz,mtn,TRANSFER,2022-09-10,30200
René Diaz,Arthur Lemaître,René Diaz,mtn,RECEIPT,2022-09-10,30200
Arthur Lemaître,,,mtn,CASH_IN,2022-09-11,700
Arthur Lemaître,,,mtn,CASH_IN,2022-09-11,38500
Arthur Lemaître,,,mtn,CASH_OUT,2022-09-13,80800
Arthur Lemaître,,,mtn,CASH_OUT,2022-09-16,266900
Arthur Lemaître,,,mtn,CASH_OUT,2022-09-16,318800
Arthur Lemaître,,,mtn,CASH_IN,2022-09-18,485200
Arthur Lemaître,,,mtn,CASH_IN,2022-09-22,75300
Arthur Lemaître,,,mtn,CASH_OUT,2022-09-25,489500
Honoré Klein,,,mtn,CASH_IN,2022-09-02,65500
Honoré Klein,René Diaz,Honoré Klein,mtn,RECEIPT,2022-09-03,365700
René Diaz,René Diaz,Honoré Klein,mtn,TRANSFER,2022-09-03,365700
Honoré Klein,Honoré Klein,Thibault Maillet,mtn,TRANSFER,2022-09-03,63200
Thibault Maillet,Honoré Klein,Thibault Maillet,mtn,RECEIPT,2022-09-03,63200
Honoré Klein,,,mtn,CASH_IN,2022-09-03,257800
Honoré Klein,Henriette Mallet Le Rodriguez,Honoré Klein,mtn,RECEIPT,2022-09-07,246400
Henriette Mallet Le Rodriguez,Henriette Mallet Le Rodriguez,Honoré Klein,mtn,TRANSFER,2022-09-07,246400
Honoré Klein,Anaïs Courtois,Honoré Klein,mtn,RECEIPT,2022-09-07,161800
Anaïs Courtois,Anaïs Courtois,Honoré Klein,mtn,TRANSFER,2022-09-07,161800
Honoré Klein,Valentine Lelièvre,Honoré Klein,mtn,RECEIPT,2022-09-11,142800
Valentine Lelièvre,Valentine Lelièvre,Honoré Klein,mtn,TRANSFER,2022-09-11,142800
Honoré Klein,Anouk Camus,Honoré Klein,mtn,RECEIPT,2022-09-11,352700
Anouk Camus,Anouk Camus,Honoré Klein,mtn,TRANSFER,2022-09-11,352700
Honoré Klein,,,mtn,CASH_IN,2022-09-12,299700
Honoré Klein,Honoré Klein,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-12,474700
Henriette Mallet Le Rodriguez,Honoré Klein,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-12,474700
Honoré Klein,,,mtn,CASH_OUT,2022-09-13,433700
Honoré Klein,,,mtn,CASH_OUT,2022-09-13,65300
Honoré Klein,Honoré Klein,Adrien de la Reynaud,mtn,TRANSFER,2022-09-20,464800
Adrien de la Reynaud,Honoré Klein,Adrien de la Reynaud,mtn,RECEIPT,2022-09-20,464800
Honoré Klein,,,mtn,CASH_OUT,2022-09-20,218500
Honoré Klein,Honoré Klein,Diane Le Goff,mtn,TRANSFER,2022-09-21,217400
Diane Le Goff,Honoré Klein,Diane Le Goff,mtn,RECEIPT,2022-09-21,217400
Honoré Klein,,,mtn,CASH_OUT,2022-09-22,172400
Honoré Klein,,,mtn,CASH_IN,2022-09-25,414500
Honoré Klein,Frédérique Ribeiro,Honoré Klein,mtn,RECEIPT,2022-09-26,38000
Frédérique Ribeiro,Frédérique Ribeiro,Honoré Klein,mtn,TRANSFER,2022-09-26,38000
Honoré Klein,Honoré Klein,Édith Marie de la Legros,mtn,TRANSFER,2022-09-26,262200
Édith Marie de la Legros,Honoré Klein,Édith Marie de la Legros,mtn,RECEIPT,2022-09-26,262200
Anaïs Courtois,,,mtn,CASH_IN,2022-09-01,156600
Anaïs Courtois,,,mtn,CASH_OUT,2022-09-02,5100
Anaïs Courtois,Anaïs Courtois,Christine Morvan,mtn,TRANSFER,2022-09-04,189100
Christine Morvan,Anaïs Courtois,Christine Morvan,mtn,RECEIPT,2022-09-04,189100
Anaïs Courtois,,,mtn,CASH_OUT,2022-09-08,293400
Anaïs Courtois,Joséphine Legrand,Anaïs Courtois,mtn,RECEIPT,2022-09-12,176100
Joséphine Legrand,Joséphine Legrand,Anaïs Courtois,mtn,TRANSFER,2022-09-12,176100
Anaïs Courtois,,,mtn,CASH_OUT,2022-09-13,225300
Anaïs Courtois,Anaïs Courtois,Claude de la Julien,mtn,TRANSFER,2022-09-15,275600
Claude de la Julien,Anaïs Courtois,Claude de la Julien,mtn,RECEIPT,2022-09-15,275600
Anaïs Courtois,,,mtn,CASH_OUT,2022-09-18,99500
Anaïs Courtois,,,mtn,CASH_OUT,2022-09-19,166200
Anaïs Courtois,Anaïs Courtois,Valentine Lelièvre,mtn,TRANSFER,2022-09-20,397800
Valentine Lelièvre,Anaïs Courtois,Valentine Lelièvre,mtn,RECEIPT,2022-09-20,397800
Anaïs Courtois,,,mtn,CASH_IN,2022-09-21,153000
Anaïs Courtois,,,mtn,CASH_IN,2022-09-22,148000
Anaïs Courtois,Anaïs Courtois,Frédérique Ribeiro,mtn,TRANSFER,2022-09-22,103900
Frédérique Ribeiro,Anaïs Courtois,Frédérique Ribeiro,mtn,RECEIPT,2022-09-22,103900
Anaïs Courtois,,,mtn,CASH_IN,2022-09-23,75200
Anaïs Courtois,Anaïs Courtois,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-25,307400
Henriette Mallet Le Rodriguez,Anaïs Courtois,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-25,307400
Patrick Leroy de la David,,,mtn,CASH_IN,2022-09-02,445000
Patrick Leroy de la David,,,mtn,CASH_OUT,2022-09-03,32800
Patrick Leroy de la David,,,mtn,CASH_IN,2022-09-05,191500
Patrick Leroy de la David,,,mtn,CASH_IN,2022-09-06,411200
Patrick Leroy de la David,,,mtn,CASH_IN,2022-09-07,444200
Patrick Leroy de la David,,,mtn,CASH_OUT,2022-09-08,438500
Patrick Leroy de la David,,,mtn,CASH_IN,2022-09-12,243800
Patrick Leroy de la David,,,mtn,CASH_OUT,2022-09-14,124100
Patrick Leroy de la David,,,mtn,CASH_IN,2022-09-20,215900
Raymond Lévy,Hugues Gérard,Raymond Lévy,mtn,RECEIPT,2022-09-04,392500
Hugues Gérard,Hugues Gérard,Raymond Lévy,mtn,TRANSFER,2022-09-04,392500
Raymond Lévy,Hugues Gérard,Raymond Lévy,mtn,RECEIPT,2022-09-06,366600
Hugues Gérard,Hugues Gérard,Raymond Lévy,mtn,TRANSFER,2022-09-06,366600
Raymond Lévy,Raymond Lévy,Hugues Gérard,mtn,TRANSFER,2022-09-07,162300
Hugues Gérard,Raymond Lévy,Hugues Gérard,mtn,RECEIPT,2022-09-07,162300
Raymond Lévy,,,mtn,CASH_OUT,2022-09-08,284300
Raymond Lévy,,,mtn,CASH_IN,2022-09-09,3900
Raymond Lévy,,,mtn,CASH_OUT,2022-09-15,343100
Raymond Lévy,Clémence Chauvet de la Roger,Raymond Lévy,mtn,RECEIPT,2022-09-20,33700
Clémence Chauvet de la Roger,Clémence Chauvet de la Roger,Raymond Lévy,mtn,TRANSFER,2022-09-20,33700
Raymond Lévy,,,mtn,CASH_OUT,2022-09-20,31900
Raymond Lévy,,,mtn,CASH_OUT,2022-09-24,90300
Raymond Lévy,,,mtn,CASH_IN,2022-09-24,193600
Raymond Lévy,Raymond Lévy,Claude de la Julien,mtn,TRANSFER,2022-09-25,425800
Claude de la Julien,Raymond Lévy,Claude de la Julien,mtn,RECEIPT,2022-09-25,425800
Raymond Lévy,,,mtn,CASH_OUT,2022-09-26,394300
Raymond Lévy,,,mtn,CASH_IN,2022-09-27,21900
Raymond Lévy,,,mtn,CASH_OUT,2022-09-27,152900
Henriette Mallet Le Rodriguez,,,mtn,CASH_OUT,2022-09-01,251300
Henriette Mallet Le Rodriguez,Joséphine Legrand,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-03,27300
Joséphine Legrand,Joséphine Legrand,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-03,27300
Henriette Mallet Le Rodriguez,,,mtn,CASH_OUT,2022-09-04,199500
Henriette Mallet Le Rodriguez,Henriette Mallet Le Rodriguez,Christine Morvan,mtn,TRANSFER,2022-09-05,177100
Christine Morvan,Henriette Mallet Le Rodriguez,Christine Morvan,mtn,RECEIPT,2022-09-05,177100
Henriette Mallet Le Rodriguez,Clémence Chauvet de la Roger,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-06,310300
Clémence Chauvet de la Roger,Clémence Chauvet de la Roger,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-06,310300
Henriette Mallet Le Rodriguez,Claude de la Julien,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-06,203000
Claude de la Julien,Claude de la Julien,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-06,203000
Henriette Mallet Le Rodriguez,Claude de la Julien,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-11,61900
Claude de la Julien,Claude de la Julien,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-11,61900
Henriette Mallet Le Rodriguez,,,mtn,CASH_IN,2022-09-11,57200
Henriette Mallet Le Rodriguez,,,mtn,CASH_OUT,2022-09-12,323300
Henriette Mallet Le Rodriguez,Laurence Lefort,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-12,19100
Laurence Lefort,Laurence Lefort,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-12,19100
Henriette Mallet Le Rodriguez,Henriette Mallet Le Rodriguez,Édith Marie de la Legros,mtn,TRANSFER,2022-09-15,146300
Édith Marie de la Legros,Henriette Mallet Le Rodriguez,Édith Marie de la Legros,mtn,RECEIPT,2022-09-15,146300
Henriette Mallet Le Rodriguez,Hugues Gérard,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-18,285300
Hugues Gérard,Hugues Gérard,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-18,285300
Henriette Mallet Le Rodriguez,,,mtn,CASH_IN,2022-09-20,249400
Henriette Mallet Le Rodriguez,Hugues Gérard,Henriette Mallet Le Rodriguez,mtn,RECEIPT,2022-09-24,416200
Hugues Gérard,Hugues Gérard,Henriette Mallet Le Rodriguez,mtn,TRANSFER,2022-09-24,416200
Henriette Mallet Le Rodriguez,,,mtn,CASH_OUT,2022-09-26,479300
Frédérique Ribeiro,,,mtn,CASH_IN,2022-09-05,294200
Frédérique Ribeiro,Marine Durand,Frédérique Ribeiro,mtn,RECEIPT,2022-09-06,322600
Marine Durand,Marine Durand,Frédérique Ribeiro,mtn,TRANSFER,2022-09-06,322600
Frédérique Ribeiro,,,mtn,CASH_IN,2022-09-06,456900
Frédérique Ribeiro,,,mtn,CASH_IN,2022-09-07,397100
Frédérique Ribeiro,Frédérique Ribeiro,Valentine Lelièvre,mtn,TRANSFER,2022-09-07,183500
Valentine Lelièvre,Frédérique Ribeiro,Valentine Lelièvre,mtn,RECEIPT,2022-09-07,183500
Frédérique Ribeiro,Édith Marie de la Legros,Frédérique Ribeiro,mtn,RECEIPT,2022-09-08,305300
Édith Marie de la Legros,Édith Marie de la Legros,Frédérique Ribeiro,mtn,TRANSFER,2022-09-08,305300
Frédérique Ribeiro,,,mtn,CASH_IN,2022-09-10,257500
Frédérique Ribeiro,Frédérique Ribeiro,Christine Morvan,mtn,TRANSFER,2022-09-12,130900
Christine Morvan,Frédérique Ribeiro,Christine Morvan,mtn,RECEIPT,2022-09-12,130900
Frédérique Ribeiro,Frédérique Ribeiro,Claude de la Julien,mtn,TRANSFER,2022-09-13,46300
Claude de la Julien,Frédérique Ribeiro,Claude de la Julien,mtn,RECEIPT,2022-09-13,46300
Frédérique Ribeiro,Clémence Chauvet de la Roger,Frédérique Ribeiro,mtn,RECEIPT,2022-09-14,304200
Clémence Chauvet de la Roger,Clémence Chauvet de la Roger,Frédérique Ribeiro,mtn,TRANSFER,2022-09-14,304200
Frédérique Ribeiro,Anouk Camus,Frédérique Ribeiro,mtn,RECEIPT,2022-09-15,361600
Anouk Camus,Anouk Camus,Frédérique Ribeiro,mtn,TRANSFER,2022-09-15,361600
Frédérique Ribeiro,Lucie Dijoux de Boyer,Frédérique Ribeiro,mtn,RECEIPT,2022-09-16,22500
Lucie Dijoux de Boyer,Lucie Dijoux de Boyer,Frédérique Ribeiro,mtn,TRANSFER,2022-09-16,22500
Frédérique Ribeiro,,,mtn,CASH_IN,2022-09-18,45100
Frédérique Ribeiro,,,mtn,CASH_OUT,2022-09-18,437500
Frédérique Ribeiro,Frédérique Ribeiro,Christine Morvan,mtn,TRANSFER,2022-09-20,462100
Christine Morvan,Frédérique Ribeiro,Christine Morvan,mtn,RECEIPT,2022-09-20,462100
Frédérique Ribeiro,,,mtn,CASH_IN,2022-09-20,335300
Frédérique Ribeiro,Frédérique Ribeiro,Laurence Lefort,mtn,TRANSFER,2022-09-21,232900
Laurence Lefort,Frédérique Ribeiro,Laurence Lefort,mtn,RECEIPT,2022-09-21,232900
Frédérique Ribeiro,Laurence Lefort,Frédérique Ribeiro,mtn,RECEIPT,2022-09-22,347600
Laurence Lefort,Laurence Lefort,Frédérique Ribeiro,mtn,TRANSFER,2022-09-22,347600
Frédérique Ribeiro,Frédérique Ribeiro,Valentine Lelièvre,mtn,TRANSFER,2022-09-23,435900
Valentine Lelièvre,Frédérique Ribeiro,Valentine Lelièvre,mtn,RECEIPT,2022-09-23,435900
Frédérique Ribeiro,Clémence Chauvet de la Roger,Frédérique Ribeiro,mtn,RECEIPT,2022-09-24,131500
Clémence Chauvet de la Roger,Clémence Chauvet de la Roger,Frédérique Ribeiro,mtn,TRANSFER,2022-09-24,131500
Lucie Dijoux de Boyer,Lucie Dijoux de Boyer,Édith Marie de la Legros,mtn,TRANSFER,2022-09-02,175200
Édith Marie de la Legros,Lucie Dijoux de Boyer,Édith Marie de la Legros,mtn,RECEIPT,2022-09-02,175200
Lucie Dijoux de Boyer,,,mtn,CASH_OUT,2022-09-04,122500
Lucie Dijoux de Boyer,Lucie Dijoux de Boyer,Valentine Lelièvre,mtn,TRANSFER,2022-09-05,103200
Valentine Lelièvre,Lucie Dijoux de Boyer,Valentine Lelièvre,mtn,RECEIPT,2022-09-05,103200
Lucie Dijoux de Boyer,Christine Morvan,Lucie Dijoux de Boyer,mtn,RECEIPT,2022-09-07,1000
Christine Morvan,Christine Morvan,Lucie Dijoux de Boyer,mtn,TRANSFER,2022-09-07,1000
Lucie Dijoux de Boyer,,,mtn,CASH_OUT,2022-09-10,408900
Lucie Dijoux de Boyer,,,mtn,CASH_IN,2022-09-11,198900
Lucie Dijoux de Boyer,,,mtn,CASH_OUT,2022-09-18,389400
Lucie Dijoux de Boyer,,,mtn,CASH_IN,2022-09-18,397500
Lucie Dijoux de Boyer,,,mtn,CASH_IN,2022-09-21,385000
Lucie Dijoux de Boyer,Valentine Lelièvre,Lucie Dijoux de Boyer,mtn,RECEIPT,2022-09-23,311200
Valentine Lelièvre,Valentine Lelièvre,Lucie Dijoux de Boyer,mtn,TRANSFER,2022-09-23,311200
Lucie Dijoux de Boyer,Lucie Dijoux de Boyer,Joséphine Legrand,mtn,TRANSFER,2022-09-25,136100
Joséphine Legrand,Lucie Dijoux de Boyer,Joséphine Legrand,mtn,RECEIPT,2022-09-25,136100
Lucie Dijoux de Boyer,Lucie Dijoux de Boyer,Valentine Lelièvre,mtn,TRANSFER,2022-09-26,291400
Valentine Lelièvre,Lucie Dijoux de Boyer,Valentine Lelièvre,mtn,RECEIPT,2022-09-26,291400
Lucie Dijoux de Boyer,,,mtn,CASH_OUT,2022-09-26,333900
Lucie Dijoux de Boyer,,,mtn,CASH_OUT,2022-09-26,12500
Lucie Dijoux de Boyer,Claude de la Julien,Lucie Dijoux de Boyer,mtn,RECEIPT,2022-09-27,321800
Claude de la Julien,Claude de la Julien,Lucie Dijoux de Boyer,mtn,TRANSFER,2022-09-27,321800
Lucie Dijoux de Boyer,,,mtn,CASH_IN,2022-09-27,354600
Marcel Besson-Barre,,,mtn,CASH_IN,2022-09-01,419100
Marcel Besson-Barre,,,mtn,CASH_IN,2022-09-03,134600
Marcel Besson-Barre,,,mtn,CASH_IN,2022-09-04,310400
Marcel Besson-Barre,,,mtn,CASH_OUT,2022-09-09,68200
Marcel Besson-Barre,Anouk Camus,Marcel Besson-Barre,mtn,RECEIPT,2022-09-10,497200
Anouk Camus,Anouk Camus,Marcel Besson-Barre,mtn,TRANSFER,2022-09-10,497200
Marcel Besson-Barre,Marcel Besson-Barre,Hugues Gérard,mtn,TRANSFER,2022-09-10,481800
Hugues Gérard,Marcel Besson-Barre,Hugues Gérard,mtn,RECEIPT,2022-09-10,481800
Marcel Besson-Barre,Valentine Lelièvre,Marcel Besson-Barre,mtn,RECEIPT,2022-09-16,416700
Valentine Lelièvre,Valentine Lelièvre,Marcel Besson-Barre,mtn,TRANSFER,2022-09-16,416700
Marcel Besson-Barre,Marcel Besson-Barre,Joséphine Legrand,mtn,TRANSFER,2022-09-17,146200
Joséphine Legrand,Marcel Besson-Barre,Joséphine Legrand,mtn,RECEIPT,2022-09-17,146200
Marcel Besson-Barre,,,mtn,CASH_OUT,2022-09-18,155400
Marcel Besson-Barre,Marine Durand,Marcel Besson-Barre,mtn,RECEIPT,2022-09-20,95700
Marine Durand,Marine Durand,Marcel Besson-Barre,mtn,TRANSFER,2022-09-20,95700
Marcel Besson-Barre,Marcel Besson-Barre,Adrien de la Reynaud,mtn,TRANSFER,2022-09-21,39800
Adrien de la Reynaud,Marcel Besson-Barre,Adrien de la Reynaud,mtn,RECEIPT,2022-09-21,39800
Marcel Besson-Barre,,,mtn,CASH_OUT,2022-09-22,26300
Marcel Besson-Barre,Marcel Besson-Barre,Christine Morvan,mtn,TRANSFER,2022-09-22,29500
Christine Morvan,Marcel Besson-Barre,Christine Morvan,mtn,RECEIPT,2022-09-22,29500
Marcel Besson-Barre,Laurence Lefort,Marcel Besson-Barre,mtn,RECEIPT,2022-09-23,276000
Laurence Lefort,Laurence Lefort,Marcel Besson-Barre,mtn,TRANSFER,2022-09-23,276000
Jacqueline Colas,Jacqueline Colas,Laurence Lefort,mtn,TRANSFER,2022-09-01,126500
Laurence Lefort,Jacqueline Colas,Laurence Lefort,mtn,RECEIPT,2022-09-01,126500
Jacqueline Colas,Jacqueline Colas,Anouk Camus,mtn,TRANSFER,2022-09-04,206300
Anouk Camus,Jacqueline Colas,Anouk Camus,mtn,RECEIPT,2022-09-04,206300
Jacqueline Colas,Jacqueline Colas,Anouk Camus,mtn,TRANSFER,2022-09-06,474300
Anouk Camus,Jacqueline Colas,Anouk Camus,mtn,RECEIPT,2022-09-06,474300
Jacqueline Colas,,,mtn,CASH_IN,2022-09-07,80000
Jacqueline Colas,Jacqueline Colas,Hugues Gérard,mtn,TRANSFER,2022-09-07,421100
Hugues Gérard,Jacqueline Colas,Hugues Gérard,mtn,RECEIPT,2022-09-07,421100
Jacqueline Colas,,,mtn,CASH_IN,2022-09-08,126400
Jacqueline Colas,Jacqueline Colas,Hugues Gérard,mtn,TRANSFER,2022-09-14,151000
Hugues Gérard,Jacqueline Colas,Hugues Gérard,mtn,RECEIPT,2022-09-14,151000
Jacqueline Colas,,,mtn,CASH_IN,2022-09-15,178400
Jacqueline Colas,Jacqueline Colas,Christine Morvan,mtn,TRANSFER,2022-09-18,224200
Christine Morvan,Jacqueline Colas,Christine Morvan,mtn,RECEIPT,2022-09-18,224200
Jacqueline Colas,,,mtn,CASH_OUT,2022-09-20,131600
Jacqueline Colas,Adrien de la Reynaud,Jacqueline Colas,mtn,RECEIPT,2022-09-21,193300
Adrien de la Reynaud,Adrien de la Reynaud,Jacqueline Colas,mtn,TRANSFER,2022-09-21,193300
Jacqueline Colas,,,mtn,CASH_OUT,2022-09-25,98000
Jacqueline Colas,Joséphine Legrand,Jacqueline Colas,mtn,RECEIPT,2022-09-26,225200
Joséphine Legrand,Joséphine Legrand,Jacqueline Colas,mtn,TRANSFER,2022-09-26,225200
Laurence Lefort,Laurence Lefort,Clémence Chauvet de la Roger,mtn,TRANSFER,2022-09-02,220800
Clémence Chauvet de la Roger,Laurence Lefort,Clémence Chauvet de la Roger,mtn,RECEIPT,2022-09-02,220800
Laurence Lefort,Adrien de la Reynaud,Laurence Lefort,mtn,RECEIPT,2022-09-03,211900
Adrien de la Reynaud,Adrien de la Reynaud,Laurence Lefort,mtn,TRANSFER,2022-09-03,211900
Laurence Lefort,Laurence Lefort,Anouk Camus,mtn,TRANSFER,2022-09-03,39200
Anouk Camus,Laurence Lefort,Anouk Camus,mtn,RECEIPT,2022-09-03,39200
Laurence Lefort,Christine Morvan,Laurence Lefort,mtn,RECEIPT,2022-09-05,495500
Christine Morvan,Christine Morvan,Laurence Lefort,mtn,TRANSFER,2022-09-05,495500
Laurence Lefort,,,mtn,CASH_OUT,2022-09-05,457700
Laurence Lefort,,,mtn,CASH_IN,2022-09-05,241900
Laurence Lefort,,,mtn,CASH_OUT,2022-09-09,190000
Laurence Lefort,,,mtn,CASH_IN,2022-09-10,30100
Laurence Lefort,Laurence Lefort,Clémence Chauvet de la Roger,mtn,TRANSFER,2022-09-11,326600
Clémence Chauvet de la Roger,Laurence Lefort,Clémence Chauvet de la Roger,mtn,RECEIPT,2022-09-11,326600
Laurence Lefort,,,mtn,CASH_OUT,2022-09-14,155500
Laurence Lefort,Anouk Camus,Laurence Lefort,mtn,RECEIPT,2022-09-16,72900
