Name,Age,is_sentenced
Suzanne Sauvage,53,1
Brigitte Hebert,88,1
Jacqueline Lucas,9,0
Jules Gilbert,87,1
Denis Roche,7,0
Honoré Durand,79,1
Jacqueline Dupré,10,0
Olivie de Jacquot,55,1
Catherine Dupré,81,1
Guy-Martin Maillard,53,1
Luc de Schneider,43,1
Auguste Tanguy,5,0
Patricia Maillot,47,1
Dorothée Lebrun de la Ollivier,14,0
Olivier Laroche,53,1
Rémy Denis,49,1
Émilie Guillot de Coulon,85,1
Nathalie-Stéphanie Peron,24,1
Pauline Boulay,25,1
Denise Gallet,43,1
Bertrand Caron du Parent,12,0
Élodie Bazin,80,1
Victor Imbert-Benoit,64,1
Aurore Bertin de Dufour,71,1
Antoine Dupré,67,1
Paul Philippe,27,1
Grégoire Leleu,30,1
Marc-Marcel Moreau,75,1
Noël-Maurice Laurent,43,0
Benjamin-Antoine Barbier,30,1
Zacharie Boulay-Bousquet,52,1
Aurélie Leduc,66,1
Louis Bourgeois-Didier,13,0
William Costa,36,1
Adélaïde Joseph,54,0
Michelle Legrand Le Thibault,7,0
Monique Lucas-Bouvet,82,1
Frédérique Mace-Pons,9,0
Hugues Albert du Durand,30,0
Roland Huet-Chauvin,81,0
Thibault Gros,62,1
Édouard Leclercq,72,1
Bernard Mahe,90,1
Édouard Daniel,72,1
Nathalie Lemonnier,9,0
Dorothée Boyer,55,1
Thérèse Robert,36,1
Marthe Guérin,17,0
Sabine Dos Santos,24,1
Christine Robert,4,0
Michèle Gomes Le Moulin,13,0
Astrid Gay,10,0
Anastasie Le Grenier,35,1
Charlotte Dias-Dijoux,40,1
Tristan-Jérôme Morin,15,0
Nicole Arnaud de la Philippe,66,1
Mathilde Letellier,16,0
Éric Marin-Valentin,66,1
Guy Barbier,26,1
Madeleine Lombard-Martins,2,0
Zacharie Dos Santos-Fischer,55,1
Zacharie Fleury,38,0
Christelle Allain,75,1
Anastasie Roy,56,1
Tristan Le Besson,30,1
Josette Pichon,10,0
Timothée Adam-Auger,53,1
Lucas Paris,27,1
Adrien Schmitt,87,1
Jacques Pinto,71,0
Gérard Rocher,92,1
Julien Masse,54,1
Zoé Huet de la Legrand,11,0
Lucas Leconte,61,1
Antoine Nicolas,59,1
Gilbert Le Verdier,47,1
Colette Gauthier,45,1
Marianne Evrard du Foucher,62,0
Yves du Blanchet,53,1
Stéphane-Alain Joubert,36,1
Margot Thierry,27,0
Maryse Durand,87,1
Élodie de la Charles,3,0
Xavier Étienne,87,1
Bernard Regnier,58,1
Laurent Léger,25,1
Thibault Grégoire du Denis,49,0
Véronique Lebon,43,1
Thibault-Martin Lefèvre,35,1
Émile Caron de Toussaint,81,0
Pierre Verdier,2,0
Alphonse Vallet-Pereira,51,1
Alexandria de la Delattre,34,0
Emmanuel-Théophile Fernandez,9,0
Valentine Girard de Maillard,74,1
Christiane Grenier de la Monnier,16,0
Alex Rodriguez,20,1
Émile Charrier,6,0
Denis Albert,37,1
Thierry Julien Le Seguin,35,1
Monique Leblanc-Blanchet,18,0
Jérôme-Charles Samson,62,1
Roger du Joubert,21,1
Michelle-Bernadette Lenoir,60,1
Catherine Pinto,50,1
Antoinette Buisson-Lemonnier,36,1
Olivie Pons de la Loiseau,8,0
Simone Costa du Pasquier,5,0
Zacharie-Antoine Bertrand,49,1
Célina Menard,20,1
Michèle Jean-Dias,28,1
Anne Lejeune,77,1
Odette Samson-Leduc,71,1
Marcel Salmon,31,1
Pauline Perrier,60,1
Célina Gilles,59,1
Thomas Boulay,46,0
Robert Laine,32,1
Simone-Denise Cousin,58,1
Alphonse Cordier,27,1
Patrick-Marc Collet,10,0
Colette Mathieu,3,0
François-Lucas Gérard,90,1
Élise-Édith Guillet,81,1
Benoît Launay-Hardy,2,0
Sébastien Perrier-Rolland,23,1
Sabine Nguyen,75,1
Océane Bailly,88,1
Paul Le Roux,38,1
Anastasie-Christiane Bonnet,0,0
Lucie Pages-Voisin,27,0
Sabine Pinto,32,1
Adrienne Le Goff de la Le Roux,31,1
Noémi Gilbert,66,1
Bernadette Delattre,19,0
Jérôme Barre,79,1
David Martel,20,1
Paul Berger,26,1
Victor-Auguste Hamon,15,0
Gilles Parent Le Thibault,43,1
Agnès Mace,83,1
Vincent Grégoire,80,0
Lorraine Bertin,16,0
Marguerite Mathieu,51,0
Charles Leduc-Charpentier,86,1
Patrick Antoine,57,0
Danielle Perrot-Langlois,42,1
Antoinette Fabre-Guérin,92,1
Sylvie Wagner-Gonzalez,42,0
Denis Sanchez du Ledoux,72,1
Adrien Gautier de la Bousquet,21,1
Amélie Delannoy Le François,50,1
Denis-Jérôme Besnard,34,1
Sébastien Rodriguez,8,0
Roger Allain de Bailly,69,1
Arthur Dijoux,47,1
Thierry Merle,53,1
Martine Laurent,56,1
Matthieu Gay,55,1
Joseph du Pires,16,0
Alexandre Lebon,10,0
Susanne Humbert,67,1
Adélaïde-Adèle Menard,72,1
Claude Auger,59,1
Aimé Schmitt,67,1
Augustin Bazin,47,1
Éric Lemonnier,39,0
Clémence-Océane Fontaine,12,0
Margaud Nguyen,28,1
Daniel-Yves Jean,35,1
Agnès Pages,58,0
Caroline Charpentier,80,1
Lucie Vasseur,86,1
Emmanuelle Chartier du Laroche,61,1
Inès Marie-Lacombe,18,0
Arthur Jacquot,84,1
Laetitia Faure,35,1
Alex du Wagner,44,1
Caroline Jacques,67,1
Manon Allard-Delannoy,21,1
Christelle Gay,59,1
Chantal Fontaine de Marty,53,1
Aimé Guérin,37,1
Margaret Jacquot Le Vallée,19,0
Maggie-Danielle Torres,57,1
Pierre Dubois,40,1
Aimée Joly-Vasseur,40,1
Monique Dupuy,12,0
Gilbert Pasquier-Toussaint,67,1
Thibaut Girard,23,1
Monique Chauvin,55,1
Renée Chrétien de la Chartier,93,1
Charles Courtois-Delattre,11,0
Valérie Couturier Le Clément,12,0
Danielle Le Salmon,79,0
Isaac Parent,54,1
Claire Morin,65,0
Sophie Bodin,49,1
Thierry Klein,19,0
Philippine de Brunet,44,1
Jérôme Jacob de la Henry,36,1
Aimé Renault,67,1
Gilbert Jacquet,91,1
Christelle-Sophie Le Roux,33,1
Louise Rocher,39,1
Matthieu Lévy du Thomas,51,1
Océane Bouvet-Leleu,84,1
Gabrielle Munoz,81,1
Victor du Hoarau,83,0
Noël Blanc de Legendre,6,0
Franck Hebert,51,1
Robert Gallet,38,1
Stéphanie Reynaud-Gonzalez,34,1
Jeannine Laroche-Chauvin,78,1
Lucie Gilbert du Techer,45,1
Pierre Guillet-Maréchal,64,1
Frédérique Bertrand,91,1
Lucie Navarro,53,1
Émile Rolland,78,1
Jérôme Guilbert-Roussel,16,0
Timothée Marty-Legros,7,0
Paul de la Reynaud,78,0
Robert Briand,12,0
Léon Gauthier,26,1
Philippe du Descamps,89,1
Léon Bernard,82,1
Grégoire Bernier,41,0
Augustin Maillard de la Morel,47,1
Patricia Bourgeois,81,1
Olivie Roux,20,1
Nath Hoareau,10,0
Jacques Guillet,20,1
Michelle Perez,22,1
Thibault Philippe,58,1
Marcel Pasquier,77,1
Émilie Laine,2,0
Adrien Dupont,72,1
Caroline Pascal de la Roger,23,1
Timothée Robert,60,1
Denis Morvan,89,0
Célina Vasseur,46,1
Émile Georges,11,0
Luc Blondel,69,0
Gabriel-Auguste Bouvet,76,1
Yves de Joubert,79,1
Richard de Jean,79,1
Suzanne de la Berger,88,1
Zoé Bouvier,52,0
Sébastien du Hoarau,0,0
Yves Pires,31,0
Paulette Ferreira,56,1
Guy du Bodin,11,0
Auguste Maury,53,1
Andrée Millet,89,1
Margot Lenoir,12,0
Isaac De Oliveira,81,0
Georges Menard,3,0
Madeleine Joly,52,1
Andrée Rodriguez-Costa,51,1
Claire Rousseau-Bertrand,48,0
Élisabeth Besnard,21,1
Gilbert Noël,80,0
Aimé Baron,55,1
Alexandria Carpentier-Grégoire,4,0
Gilles Hubert,67,1
Inès Traore-Bonnin,12,0
Océane David,59,1
René Teixeira,21,1
Richard-Alfred Labbé,17,0
Mathilde Ramos,24,0
Étienne Leblanc,23,1
Denise Charles,92,1
Susan Perrot,80,0
Élise-Paulette Guillet,31,1
Capucine Bazin,25,1
Daniel Prévost,92,1
Thérèse Michaud,81,1
Adèle Boulanger,92,1
Alfred Le Verdier,67,1
Martin Gay,52,1
Honoré Bourdon,85,1
Émile Bodin de Girard,4,0
Célina Tessier,60,0
Éléonore-Claire Gauthier,19,0
Noël Nguyen,57,1
Étienne Besson du Peltier,30,1
Marcel du Godard,68,1
Gilles Gauthier,30,1
Vincent Bourgeois-Blot,65,1
Noël Voisin,83,1
Benoît Peltier,80,0
Anne Petitjean,83,1
Bernadette du Pires,33,1
Dominique Pichon,86,1
Isaac Lefèvre,73,1
Marcelle Brunel,79,1
Thérèse Joubert,81,1
Camille Paris,85,0
François Pinto,49,1
Valérie Allain,78,1
Gabriel Royer du Alves,65,1
Jules-Laurent Guillaume,89,1
Martin Evrard,37,1
Christiane Vasseur,44,1
Olivier-William Arnaud,11,0
Margaret Leroux,19,0
Stéphane Bourdon Le Gaudin,42,0
Nathalie Collin,73,1
Michelle Jacquet,84,1
Susanne Louis,36,1
Étienne Simon-Marques,86,1
William du Reynaud,81,0
Matthieu Leduc,34,1
André Monnier,65,1
Geneviève Hubert,91,1
Louise Maillard,49,1
Nathalie Jacquet,90,1
Antoinette Lemaître-Thibault,57,0
Julie-Michelle Alves,73,1
Lucas David,60,1
Laurent Le Labbé,49,1
David Maury,4,0
Honoré Aubry,5,0
Paulette Marques,54,1
Jérôme Gonzalez,18,0
Éric Hamon,92,1
Geneviève Lacombe du Leblanc,41,1
Élise Germain,42,1
Julien Carre,62,0
Antoine du Blanchard,70,1
Véronique Roussel,83,1
Théophile-Arthur Royer,91,1
Marc Martins,73,1
Susan Salmon,29,1
Jérôme Simon,67,1
Aimée Collin,53,1
Frédéric Gaudin Le Garnier,2,0
Gabrielle Charles,88,1
Stéphanie-Aimée Olivier,7,0
Maggie Blanchard,49,1
Luc-Paul Royer,78,1
Cécile Buisson,58,1
William Carpentier,37,1
Luce Diaz-Thomas,27,0
Capucine Alves,55,0
Joséphine Boulanger,80,0
Margaud Raynaud,44,1
Cécile Marion,37,1
Renée Lemaître,84,1
Benoît Rossi,60,1
Jérôme-Émile Bernard,59,1
Matthieu Gimenez-Gros,85,1
Laurence Lagarde,21,1
Thérèse Sauvage,53,0
Gabriel Blanchet,74,1
Éric Laurent-Payet,42,1
Noël Picard-David,37,1
Henri Chauvet,56,1
Valentine Marques de Dos Santos,34,1
Alphonse Mary,9,0
Yves Guibert,55,1
Isaac-Xavier Colas,7,0
Étienne Gimenez de Lagarde,19,0
Bernard-Benjamin Torres,61,1
Charlotte Torres de la Thomas,76,1
Bernard-Robert Clerc,32,1
Charlotte Pineau de la Chevalier,82,1
Roland Denis,2,0
Colette-Margaux Cordier,52,1
Manon Deschamps,13,0
Isabelle Chauvet du Meunier,31,1
Constance Blanchet-Letellier,45,1
Margaux Salmon Le Paris,37,1
Lucas Colin,39,1
Suzanne Le Gall,71,1
Maryse-Jeanne Leconte,62,0
Édith Leduc,48,1
Marine Camus,52,1
Olivier Hamel,31,1
Alain Fouquet,23,0
Alexandria Blanchet,2,0
Aimée Blin,54,1
Hugues Hervé-Daniel,79,1
Jacques Durand-Petit,16,0
Édouard Verdier-Bourgeois,38,1
Éric Courtois,75,1
Madeleine Bernier du Pelletier,24,1
Sébastien-Marc Simon,69,1
Anastasie Guilbert,33,1
Thierry Berthelot,30,1
Gilles Hernandez,89,0
Guillaume Huet,60,1
Marguerite Bousquet,20,1
Noémi Dijoux,26,0
Roland du Diallo,72,1
Catherine de la Lombard,5,0
Catherine Perez de Dijoux,32,1
Victoire Renault,42,1
François Philippe de la Moulin,26,0
Jean Fleury,68,1
Benjamin Antoine,29,1
Lucas Weiss,10,0
Caroline Hamon-Dumont,24,1
Océane de Bodin,87,1
Alex Mallet,77,1
Honoré Hernandez,1,0
Benjamin Morvan,39,1
Nathalie de Renault,18,0
Thierry Pineau de la Garcia,38,1
Franck-Émile Parent,44,1
Guillaume Texier,4,0
Laetitia-Élodie Chauvin,41,1
Célina Alexandre,44,1
Jacques Étienne-Pinto,62,1
Diane Pons,80,0
Aimée Rolland,69,1
Adélaïde-Philippine Noël,56,1
Gilbert Rousseau Le Marion,13,0
Émile Hoareau,70,1
Marthe Bigot,61,1
Philippe Giraud,62,1
Rémy Paris,86,1
Noël-Olivier Guichard,85,0
Gérard Chevallier de Pages,12,0
Matthieu Delahaye-Millet,13,0
Patrick Da Costa-Delmas,82,1
Alfred de la Maillard,18,0
Michel Carre,86,1
Étienne Camus de Perrier,10,0
Michelle Evrard,72,1
Élodie-Michèle Fernandez,22,1
Margaud-Paulette Allard,79,0
Christophe Launay,30,0
Brigitte Legendre-Dupont,8,0
Frédérique Bertin,0,0
Zacharie Huet,54,1
Joseph Maillet,86,1
Jérôme Lucas,25,1
Gérard Delahaye,37,1
Michelle Descamps Le Seguin,61,0
Jeanne Couturier,37,1
Margaux Guillot-Rivière,71,0
Pénélope Barthelemy,0,0
Yves Ferrand du Georges,65,0
Pierre Imbert,8,0
Marthe Alexandre,90,1
Robert Godard,60,1
Philippine Richard,20,1
Théophile David,47,1
Thomas Jean,29,1
Charlotte Blanchet-Moreau,42,1
Caroline-Marine Noël,45,1
Georges Pereira-Lagarde,3,0
Alain Barbier,49,1
Brigitte Valette,11,0
Marie Lebon,13,0
Vincent De Oliveira,20,0
Émile-Lucas Carlier,44,1
Grégoire Perez,63,1
Patrick-Emmanuel Delaunay,2,0
Alexandria-Élodie Martel,63,1
Emmanuel Guillou du Humbert,86,1
Christiane Mathieu,38,1
Jules Georges Le Maillet,49,1
Étienne Lamy,22,1
Maggie Gaudin du Bonnin,58,1
Alexandre Ledoux,45,1
Robert Boutin,18,0
Martin Couturier Le Rocher,51,1
Adèle-Valentine Godard,60,1
Simone Devaux,82,0
Émilie Denis,30,0
Louise Brunel,37,1
Michelle Alexandre,29,1
Aimée Foucher,89,1
Joseph Blanchard-Gomez,10,0
Aimé Fontaine,29,1
Jean Maréchal-Dias,52,1
Christine Evrard,88,1
Valentine Fischer,70,1
Anouk Meyer,67,1
Philippe Jacquet,53,1
Marie Michel,23,0
Valentine du Bazin,92,1
Alfred-Thomas Dos Santos,33,1
Matthieu-Matthieu Ramos,70,1
Maurice-Marcel Bruneau,43,1
Guillaume Descamps,60,1
Stéphane Delmas,67,1
Thibault Poulain,5,0
Agathe Dupuis,40,1
Laurent de Ferrand,81,0
Marc-Thibaut Bertrand,83,1
Stéphanie Mallet,40,1
Amélie Robin-Chauveau,49,0
Thérèse Launay-Marin,68,1
Alexandria Le Goff,47,0
Hortense Leduc,65,1
Luc Poirier,73,1
Arnaude Jacquot-Blanchet,89,0
Jean Bigot,3,0
Théodore-Roger Marchal,69,1
Anastasie Rodriguez du Diaz,2,0
Odette Bouvet,36,1
Michelle Huet,29,1
Richard Charles,79,1
Victor Louis de la Legros,2,0
Hortense Alexandre du Allain,11,0
Jules Marion,35,1
Frédéric Rémy de la Julien,16,0
Élise Rousseau,57,1
Margaret-Aurélie Boutin,3,0
Yves-Xavier Dupuy,67,1
Maggie Lucas,16,0
Amélie-Catherine Camus,3,0
Astrid Maillet-Schneider,84,0
Thibault Gillet,52,1
Maurice Blanc,52,1
Françoise-Alexandrie Vasseur,33,1
Christelle Chrétien,42,1
David de Jourdan,85,0
Arthur du Delahaye,53,1
Thierry-Bertrand Deschamps,10,0
Diane Renault Le Laporte,29,1
Aimé Gilles,9,0
Julien Gimenez,12,0
Gabriel Perrier,18,0
Louis Denis,48,1
Zacharie Bourdon,79,1
Arthur Loiseau,78,1
Benoît Ramos,69,0
Susan-Océane Delahaye,57,1
Bertrand Paul,76,1
Frédéric Hoareau,71,1
Aurore Petitjean,92,1
Martin Lagarde,56,1
Michèle Briand du Leblanc,9,0
Charles-Guillaume Henry,29,1
Luc Da Costa,25,1
Alain Perrin,51,1
Raymond de Michaud,46,1
Grégoire Gaillard,75,1
Monique Julien du Neveu,4,0
Christiane Lecomte,61,0
Eugène Chauveau,27,1
Élisabeth Royer,80,1
Monique Pasquier,92,0
Eugène Roger,15,0
Célina Rodrigues,81,1
Alice Leroux,40,1
Julie Gros,18,0
Joseph Courtois,4,0
David Étienne-Lefèvre,88,1
Maggie Ramos,55,1
David Valentin,66,1
Adrien Guillet,85,1
Patrick Michel de Lopez,19,0
Charles Foucher,73,1
Gilles-Thibaut Marion,89,1
Richard Regnier,75,0
Marie Gomez,57,1
Matthieu Léger Le Picard,7,0
Alexandre Rodriguez,22,1
Thibaut de la Blot,19,0
Michelle Bonnin,24,1
Noël Gomez,84,1
Laetitia Barbe,60,1
Étienne Faure,81,0
Stéphane Le Bernard,60,1
Denis Le Bazin,88,1
Marie Berthelot de la Martel,57,1
William Da Costa,23,0
Xavier-Julien Klein,83,1
Nicolas Pruvost,90,0
Célina du Lelièvre,48,1
Alain Gérard,1,0
Laurent de la Guillon,82,0
Marianne De Sousa,19,0
Nicole Brunet,66,1
Dominique Seguin,57,1
Éric Launay de la Faivre,19,0
Julien Sauvage,68,1
Frédérique Guyon,42,1
Adrienne-Michelle Mary,61,1
Lorraine Roger,59,1
Lucas Techer,7,0
Honoré Dumont,71,1
Victoire Philippe,43,1
Charlotte Texier,69,1
Augustin Picard,23,0
Olivier-Emmanuel Martins,60,1
André Foucher,38,0
Xavier Morvan de la Loiseau,46,1
Sabine Le Hardy,91,1
Tristan du Schneider,75,1
Laurence Bonnin Le Renard,16,0
Christine Chauvin,14,0
Marie Hubert,18,0
Adélaïde Pereira,92,0
Édouard Pascal,76,1
Paul du Hamel,21,1
Laurence Blanchet,50,0
Olivie Le Gall,84,0
Isaac Diallo,69,1
Zoé-Inès Maréchal,14,0
Matthieu Jourdan-Costa,45,1
Guillaume Lambert,40,1
Éléonore de la Martineau,88,1
Étienne Pelletier,3,0
Grégoire Breton-Leduc,50,1
Yves-Gabriel Carpentier,20,1
Alphonse Seguin du Faure,3,0
Zoé Prévost,29,1
Claire Lucas,83,1
Zoé Mary,74,1
Luc Mahe,1,0
Michelle Fabre,32,0
Jacques Ribeiro,61,1
Anastasie Pichon,25,0
Claudine Guillon,92,1
Danielle de Parent,5,0
Aurore Pottier,23,1
Laure Meyer,73,1
Victor de Meyer,36,1
Madeleine Gérard,15,0
David Aubert du Bazin,70,1
Grégoire-Thibaut Chrétien,69,1
Christelle Jourdan,67,1
Marthe François de Gillet,87,1
Henriette Guillou,41,1
Honoré Giraud,5,0
Nicolas-Grégoire Henry,70,1
Auguste Brunet,40,1
Matthieu Leleu,54,1
Timothée Maillet,80,1
Maurice Leconte,53,1
Corinne-Antoinette Rémy,31,1
Zacharie Regnier,43,1
Audrey Boyer,92,0
Dorothée Coste de la Dupré,45,1
Victor Munoz de Chrétien,62,0
Jules-Gabriel Leconte,50,1
Valentine-Denise Torres,37,1
Nicole Tanguy,17,0
Margaud Le Delaunay,30,1
Marianne de la Bazin,39,1
Philippe Barbier-Lefèvre,49,1
Margaud Chevallier,57,0
Sylvie Mendès de la Maury,78,1
Élisabeth Guillet,26,1
Nathalie Barre,88,1
Gabriel Germain-Peltier,80,1
Denis Lebrun,56,1
Étienne Gimenez du Picard,88,0
Josette de la Lopez,81,1
Antoinette Auger,32,1
Claudine Renaud de la Mary,72,0
Nicole Moreau,6,0
Zacharie Le Goff-Martineau,49,1
Margaret Fontaine,15,0
François Da Silva de Charpentier,65,1
Julie Barre,24,1
Claudine Gonzalez,60,1
Marcelle Grenier,54,1
Laure Pons,50,1
Alexandria Guérin,92,0
Thierry Blin,60,1
Matthieu Menard-Peltier,46,1
Hugues Mendès,68,1
Patrick Bailly,62,1
Étienne Muller du Munoz,91,1
Théodore Seguin,67,1
Lorraine Coste,19,0
Vincent Leroy,57,1
Laurent-Olivier Jacob,81,1
Marguerite-Emmanuelle Durand,42,1
Maryse Cohen-Boulay,91,1
Françoise-Capucine Bonnet,91,1
Joséphine Gomes,5,0
Vincent Renault,57,1
Roger Gautier,19,0
Charlotte Delmas,19,0
Zacharie Maillet de Gonzalez,15,0
Alain Bodin,42,1
Nath de la Lecoq,84,1
Étienne Maury de la Chauvet,32,1
Anastasie Gimenez,63,1
Isaac Hoarau-Perez,44,1
Olivie Allain Le Da Costa,84,1
Alphonse Poulain,31,1
Eugène de Marques,30,0
Alexandria Mahe,29,1
Gilles-Roger Gillet,86,1
Honoré Henry-Bernard,45,0
Alain Robert,48,0
Noémi Rey,15,0
Christelle Rey,64,1
Juliette Guillou,9,0
Honoré-René Auger,25,1
Bernadette-Brigitte Riou,45,1
Daniel Guérin,2,0
Renée Gros,89,1
Célina de la Guillou,24,1
Jeanne Mathieu,47,1
Alexandria Gimenez,20,1
Emmanuel Pottier-Pinto,41,1
Simone Pineau,2,0
Brigitte Arnaud,60,1
Gilles Lejeune,58,1
Édith Marie de la Legros,43,1
Henri de la Vincent,4,0
Aurélie Turpin,7,0
Thibaut Chevallier,55,1
Théodore Rossi,83,1
Élodie Delorme du Gros,57,1
Sophie Lecomte,35,1
Thibault Leconte,24,1
Pauline Guichard,40,1
Jérôme Hoarau,39,1
Frédéric Lesage,15,0
Colette Bouvier Le Maillot,48,1
Louis Berthelot,18,0
René-Édouard Menard,65,1
Gilles de la Girard,60,1
Frédérique-Odette Evrard,10,0
Benoît Thomas,1,0
Richard de Vidal,46,1
Audrey Ledoux,33,1
Olivier Barbier,3,0
Stéphane-Aimé Gosselin,79,1
Jean-Tristan Lesage,28,1
Auguste Legendre,28,1
Richard Rodrigues,18,0
Lucas Carlier,56,0
Chantal Lamy,29,1
Adrien Jacob,47,1
Claudine Huet-Léger,66,1
Sébastien de Adam,93,1
Christophe Barbe,34,1
Françoise Coulon,3,0
Grégoire Blanchet,47,1
Frédéric Ledoux,20,1
Jacques Georges-Pons,33,1
Claudine Barthelemy,91,1
Hélène Pons Le Boutin,40,1
Alain Le Dijoux,41,0
Corinne Pelletier de Chauveau,4,0
Auguste Seguin de Riou,40,1
Zoé Deschamps,44,1
Frédéric Lelièvre-Gimenez,27,1
Manon Parent-Teixeira,90,1
William Monnier,18,0
Adèle Robert,56,1
Laetitia Gilles,13,0
Denis Richard,90,0
Camille Denis,36,1
Luce Martin,92,1
Paul Briand de la Michel,4,0
Margaux Leclercq,84,1
Emmanuelle Charles,87,1
Valentine Royer Le Germain,79,0
Benoît Ollivier-Verdier,14,0
Laurent Lefebvre,69,1
Léon de la Parent,8,0
Adrienne Leroy,76,0
Alphonse Bertin,84,1
Zacharie Le Roux,50,1
Thibaut Giraud,61,1
Laurence Masson,33,1
Victor Pruvost,45,1
Yves Traore,74,1
Honoré-Auguste Bailly,49,1
Bernadette-Marie Lopez,73,1
Claude Bernier,17,0
Alexandrie-Alix Mallet,84,1
Margot Millet,51,1
Adrienne Couturier,16,0
Marie Masson,73,1
Marc Allard,58,1
Éric-Nicolas Richard,36,1
Emmanuelle-Sophie Guyon,0,0
Denis Perret Le Boulay,49,1
Dorothée de Nguyen,68,1
Amélie de Laporte,11,0
Marcelle Léger,48,1
Olivie-Caroline Brunel,48,1
Emmanuel Meunier,16,0
Martine Couturier,15,0
Noël Maillot de la Mathieu,80,1
Richard Lefort,9,0
Raymond Pineau,90,1
Gilbert Colin,86,1
Laurent du Tanguy,76,0
Laurence Gilles Le Gillet,4,0
William Maréchal,62,1
Robert Lebon,66,1
Margot Guilbert-Maréchal,40,1
Astrid Rousseau,91,1
Augustin Lemonnier du Joubert,86,1
Claude Leroux,32,1
Anouk Richard,90,0
Élisabeth Prévost,11,0
Jeannine-Hélène Martel,32,1
Gabriel Laurent,42,1
Renée-Pauline Paris,81,1
Renée Vidal,33,1
Marcelle Allard de la Barthelemy,80,0
Yves Ledoux,56,1
Antoine David-Benard,9,0
Inès Aubry de Lebreton,7,0
Thierry Barbier,66,1
Nicole Samson,7,0
Édouard Bonneau,19,0
Martin-Jérôme Gaudin,37,1
Gabriel Delahaye-Bourgeois,33,1
Thérèse Bouchet,67,1
Marcelle Riou,16,0
Claude-Susanne Cohen,26,1
Martin Hardy,70,0
Emmanuel Le Gérard,58,1
Gabrielle-Élise Carlier,9,0
Josette Raymond-Marin,64,1
Corinne de la Fleury,54,1
Danielle-Aurore Chevalier,72,1
Marianne Grégoire,0,0
Georges de Rey,23,1
Gilbert Ruiz,35,1
Margaux Pichon,71,1
Yves Potier,29,1
Thomas Blondel Le Lelièvre,9,0
Camille Marques-Leroy,49,1
Benjamin Lesage de la Pruvost,42,1
Michelle Maurice,29,1
Honoré Barthelemy-Brunel,68,1
Gérard Rivière,92,0
Guy Rivière-Dufour,35,1
Aimé Paul de la Joseph,29,1
Thibault Dijoux,40,1
Honoré de Maurice,77,1
Thibaut Philippe,21,1
Eugène Jacquet,34,1
Thierry Legrand,73,1
Grégoire Lejeune,24,1
Pénélope Weiss,93,1
Arthur Petit,44,1
Patricia Baron de Moulin,47,1
Sébastien Le Philippe,28,1
Valérie Hamon,48,1
Thibault de Bouvet,28,1
Victor Guyot,38,1
Philippine Peltier,4,0
Margaud Giraud de la Le Roux,77,1
Alix Colas,1,0
Noël Caron,33,1
Théodore Leconte,48,1
Anne Besson,92,1
Dominique Germain de la Godard,5,0
Marianne Louis,11,0
Véronique Lucas du Guérin,53,1
Valentine-Victoire Renault,36,1
Honoré Benard,53,1
Isabelle Besson du Barre,57,1
Henri Peron,41,0
Louise Weber,80,0
Pierre Maréchal,32,1
Laure de Morin,56,1
Yves-Raymond Petit,18,0
Théodore Le Durand,15,0
Christine Le Roger,60,0
Adrien de Petitjean,79,1
Jules Benoit-Bruneau,2,0
Honoré Potier,67,0
Isaac Couturier,0,0
Paul Legros-Fischer,45,1
Chantal Rémy,61,1
Stéphane Marin,26,1
Aimé Leroux-Perez,70,0
Arthur Le Duval,30,1
Margot Charles,38,1
Éléonore Jacquot-De Sousa,66,1
Aimé-Jacques Roger,80,1
Corinne Legrand-Vincent,5,0
Philippe Gaillard du Lefort,82,1
Claude Briand,82,1
Danielle Voisin,74,0
Roger Imbert,7,0
Céline Renault,72,0
Michelle-Anastasie Bruneau,29,1
Théophile Coulon-Perret,91,0
Arnaude Henry,88,1
Alexandrie Buisson,86,1
Gabriel Gosselin-Baudry,59,1
Jules Joseph,49,1
Sophie Lefebvre de Bourdon,49,1
Christophe Verdier,75,1
Marcelle Bruneau-Bonnin,3,0
Gilbert Gallet,1,0
Valentine Dumont,69,1
Claude Pelletier de la Mathieu,68,0
Louis-Frédéric Hervé,72,1
Corinne Chauvin,47,1
Hortense Fischer,32,1
Éric Normand,40,1
Alexandrie de la Picard,16,0
Louis Le Hernandez,36,1
Agathe Lemoine,62,1
Étienne-René Joly,76,1
Stéphane Le Ruiz,47,1
Noémi Dumont de la Dupuis,14,0
Édouard Barbe,82,0
Roger Devaux Le Gallet,79,1
Anouk Allard,44,1
Noël Marchand,71,1
Nicolas Moreau,6,0
Océane de Descamps,92,1
Julie Mahe,77,1
Claudine du Aubert,75,1
Renée Dubois du Petit,80,1
Michèle Vaillant-Caron,63,1
Philippine Michaud-Lopez,87,1
Paul Foucher,82,1
Dorothée Lemoine-Lévy,83,1
Denise Devaux,56,1
Gilbert Ribeiro-Moreau,66,0
Sébastien Clément,44,1
Gilbert de Loiseau,18,0
Claude Valette,37,1
Anastasie-Michelle Bonneau,59,1
Luc Barbe,70,0
Susan Fernandez,24,1
Laure Lucas,21,1
Augustin Labbé,68,1
Guy Thierry,54,1
Sébastien Leroy,48,1
Henri Perrot-Maillard,62,1
Nathalie Colin,18,0
Jules Fouquet,12,0
Alfred Faure-Hebert,18,0
Augustin Prévost,82,0
Martine Moreau,10,0
Louis de la Pineau,3,0
Jérôme Rousset de Seguin,33,1
