relative_to,sender,receiver,operator,type,date,amount
Stéphanie Pages de Delmas,Stéphanie Pages de Delmas,Denise Gonzalez de Buisson,moov,TRANSFER,2022-11-25,239300
Denise Gonzalez de Buisson,,,moov,CASH_OUT,2022-11-26,149300
Thierry Goncalves,,,moov,CASH_OUT,2022-11-02,13700
Thierry Goncalves,Matthieu Letellier,Thierry Goncalves,moov,RECEIPT,2022-11-02,379300
Matthieu Letellier,Matthieu Letellier,Thierry Goncalves,moov,TRANSFER,2022-11-02,379300
Thierry Goncalves,,,moov,CASH_OUT,2022-11-03,96800
Thierry Goncalves,,,moov,CASH_OUT,2022-11-04,60500
Thierry Goncalves,,,moov,CASH_IN,2022-11-07,197400
Thierry Goncalves,Thierry Goncalves,Christelle Riou,moov,TRANSFER,2022-11-07,131800
Christelle Riou,Thierry Goncalves,Christelle Riou,moov,RECEIPT,2022-11-07,131800
Thierry Goncalves,,,moov,CASH_OUT,2022-11-08,112400
Thierry Goncalves,Thierry Goncalves,Charles François,moov,TRANSFER,2022-11-08,486000
Charles François,Thierry Goncalves,Charles François,moov,RECEIPT,2022-11-08,486000
Thierry Goncalves,Thierry Goncalves,Georges Reynaud,moov,TRANSFER,2022-11-09,59700
Georges Reynaud,Thierry Goncalves,Georges Reynaud,moov,RECEIPT,2022-11-09,59700
Thierry Goncalves,Thierry Goncalves,Aurélie-Odette Deschamps,moov,TRANSFER,2022-11-09,474800
Aurélie-Odette Deschamps,Thierry Goncalves,Aurélie-Odette Deschamps,moov,RECEIPT,2022-11-09,474800
Thierry Goncalves,Thierry Goncalves,Frédéric Lombard,moov,TRANSFER,2022-11-11,203800
Frédéric Lombard,Thierry Goncalves,Frédéric Lombard,moov,RECEIPT,2022-11-11,203800
Thierry Goncalves,,,moov,CASH_OUT,2022-11-12,292900
Thierry Goncalves,Thierry Goncalves,Anastasie Guilbert,moov,TRANSFER,2022-11-13,150700
Anastasie Guilbert,Thierry Goncalves,Anastasie Guilbert,moov,RECEIPT,2022-11-13,150700
Thierry Goncalves,,,moov,CASH_IN,2022-11-14,12600
Thierry Goncalves,,,moov,CASH_IN,2022-11-15,158900
Thierry Goncalves,,,moov,CASH_OUT,2022-11-15,256200
Thierry Goncalves,Matthieu Letellier,Thierry Goncalves,moov,RECEIPT,2022-11-16,309900
Matthieu Letellier,Matthieu Letellier,Thierry Goncalves,moov,TRANSFER,2022-11-16,309900
Thierry Goncalves,,,moov,CASH_OUT,2022-11-16,419300
Thierry Goncalves,Thierry Goncalves,Adrienne Le Leroux,moov,TRANSFER,2022-11-16,65700
Adrienne Le Leroux,Thierry Goncalves,Adrienne Le Leroux,moov,RECEIPT,2022-11-16,65700
Thierry Goncalves,Thierry Goncalves,Corinne Fabre,moov,TRANSFER,2022-11-17,371400
Corinne Fabre,Thierry Goncalves,Corinne Fabre,moov,RECEIPT,2022-11-17,371400
Thierry Goncalves,Aurore Le Carlier,Thierry Goncalves,moov,RECEIPT,2022-11-18,117000
Aurore Le Carlier,Aurore Le Carlier,Thierry Goncalves,moov,TRANSFER,2022-11-18,117000
Thierry Goncalves,,,moov,CASH_IN,2022-11-19,474000
Thierry Goncalves,Georges Reynaud,Thierry Goncalves,moov,RECEIPT,2022-11-20,62900
Georges Reynaud,Georges Reynaud,Thierry Goncalves,moov,TRANSFER,2022-11-20,62900
Thierry Goncalves,Thierry Goncalves,Nicolas Cousin-Dufour,moov,TRANSFER,2022-11-21,382200
Nicolas Cousin-Dufour,Thierry Goncalves,Nicolas Cousin-Dufour,moov,RECEIPT,2022-11-21,382200
Thierry Goncalves,,,moov,CASH_IN,2022-11-22,297800
Thierry Goncalves,Thierry Goncalves,Agnès Regnier Le Da Costa,moov,TRANSFER,2022-11-24,134100
Agnès Regnier Le Da Costa,Thierry Goncalves,Agnès Regnier Le Da Costa,moov,RECEIPT,2022-11-24,134100
Thierry Goncalves,Thibault du Dupont,Thierry Goncalves,moov,RECEIPT,2022-11-24,233600
Thibault du Dupont,Thibault du Dupont,Thierry Goncalves,moov,TRANSFER,2022-11-24,233600
Thierry Goncalves,,,moov,CASH_OUT,2022-11-25,275300
Thierry Goncalves,Christine Albert,Thierry Goncalves,moov,RECEIPT,2022-11-26,491000
Christine Albert,Christine Albert,Thierry Goncalves,moov,TRANSFER,2022-11-26,491000
Thierry Goncalves,,,moov,CASH_OUT,2022-11-27,63600
Adrienne Le Leroux,Sébastien de la Chauvin,Adrienne Le Leroux,moov,RECEIPT,2022-11-01,36400
Sébastien de la Chauvin,Sébastien de la Chauvin,Adrienne Le Leroux,moov,TRANSFER,2022-11-01,36400
Adrienne Le Leroux,,,moov,CASH_IN,2022-11-01,213600
Adrienne Le Leroux,Adrienne Le Leroux,Constance Bousquet,moov,TRANSFER,2022-11-01,489900
Constance Bousquet,Adrienne Le Leroux,Constance Bousquet,moov,RECEIPT,2022-11-01,489900
Adrienne Le Leroux,,,moov,CASH_IN,2022-11-02,321600
Adrienne Le Leroux,,,moov,CASH_IN,2022-11-03,2100
Adrienne Le Leroux,,,moov,CASH_IN,2022-11-05,168800
Adrienne Le Leroux,Adrienne Le Leroux,Laetitia Chrétien,moov,TRANSFER,2022-11-06,404300
Laetitia Chrétien,Adrienne Le Leroux,Laetitia Chrétien,moov,RECEIPT,2022-11-06,404300
Adrienne Le Leroux,Adrienne Le Leroux,Capucine Didier,moov,TRANSFER,2022-11-07,422900
Capucine Didier,Adrienne Le Leroux,Capucine Didier,moov,RECEIPT,2022-11-07,422900
Adrienne Le Leroux,,,moov,CASH_IN,2022-11-08,90200
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-08,342700
Adrienne Le Leroux,Matthieu Gay,Adrienne Le Leroux,moov,RECEIPT,2022-11-09,449400
Matthieu Gay,Matthieu Gay,Adrienne Le Leroux,moov,TRANSFER,2022-11-09,449400
Adrienne Le Leroux,Adrienne Le Leroux,François Lebon,moov,TRANSFER,2022-11-11,251500
François Lebon,Adrienne Le Leroux,François Lebon,moov,RECEIPT,2022-11-11,251500
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-11,232100
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-12,40400
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-12,413800
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-12,445100
Adrienne Le Leroux,Stéphanie Mace,Adrienne Le Leroux,moov,RECEIPT,2022-11-13,124700
Stéphanie Mace,Stéphanie Mace,Adrienne Le Leroux,moov,TRANSFER,2022-11-13,124700
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-15,382200
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-17,306400
Adrienne Le Leroux,Adrienne Le Leroux,Alexandria Bazin-Lacombe,moov,TRANSFER,2022-11-18,256000
Alexandria Bazin-Lacombe,Adrienne Le Leroux,Alexandria Bazin-Lacombe,moov,RECEIPT,2022-11-18,256000
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-19,292600
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-20,324900
Adrienne Le Leroux,,,moov,CASH_IN,2022-11-23,306100
Adrienne Le Leroux,,,moov,CASH_OUT,2022-11-27,57400
Agathe Gomez,,,moov,CASH_IN,2022-11-04,195600
Agathe Gomez,,,moov,CASH_OUT,2022-11-04,179700
Agathe Gomez,Victor de Meyer,Agathe Gomez,moov,RECEIPT,2022-11-07,115200
Victor de Meyer,Victor de Meyer,Agathe Gomez,moov,TRANSFER,2022-11-07,115200
Agathe Gomez,Agathe Gomez,Agnès Regnier Le Da Costa,moov,TRANSFER,2022-11-08,389100
Agnès Regnier Le Da Costa,Agathe Gomez,Agnès Regnier Le Da Costa,moov,RECEIPT,2022-11-08,389100
Agathe Gomez,Agathe Gomez,Stéphanie Pages de Delmas,moov,TRANSFER,2022-11-12,77500
Stéphanie Pages de Delmas,Agathe Gomez,Stéphanie Pages de Delmas,moov,RECEIPT,2022-11-12,77500
Agathe Gomez,,,moov,CASH_IN,2022-11-13,99100
Agathe Gomez,Océane Diallo,Agathe Gomez,moov,RECEIPT,2022-11-13,352400
Océane Diallo,Océane Diallo,Agathe Gomez,moov,TRANSFER,2022-11-13,352400
Agathe Gomez,Agathe Gomez,Laetitia Chrétien,moov,TRANSFER,2022-11-13,344200
Laetitia Chrétien,Agathe Gomez,Laetitia Chrétien,moov,RECEIPT,2022-11-13,344200
Agathe Gomez,,,moov,CASH_IN,2022-11-13,470200
Agathe Gomez,,,moov,CASH_OUT,2022-11-14,211500
Agathe Gomez,,,moov,CASH_IN,2022-11-18,46400
Agathe Gomez,,,moov,CASH_IN,2022-11-18,490500
Agathe Gomez,Michel Mercier-Camus,Agathe Gomez,moov,RECEIPT,2022-11-18,412800
Michel Mercier-Camus,Michel Mercier-Camus,Agathe Gomez,moov,TRANSFER,2022-11-18,412800
Agathe Gomez,Philippe Hubert,Agathe Gomez,moov,RECEIPT,2022-11-19,180300
Philippe Hubert,Philippe Hubert,Agathe Gomez,moov,TRANSFER,2022-11-19,180300
Agathe Gomez,,,moov,CASH_OUT,2022-11-21,49400
Agathe Gomez,Céline Imbert-Lamy,Agathe Gomez,moov,RECEIPT,2022-11-23,94600
Céline Imbert-Lamy,Céline Imbert-Lamy,Agathe Gomez,moov,TRANSFER,2022-11-23,94600
Agathe Gomez,Corinne Fabre,Agathe Gomez,moov,RECEIPT,2022-11-23,70000
Corinne Fabre,Corinne Fabre,Agathe Gomez,moov,TRANSFER,2022-11-23,70000
Agathe Gomez,Agathe Gomez,Victor de Meyer,moov,TRANSFER,2022-11-24,384300
Victor de Meyer,Agathe Gomez,Victor de Meyer,moov,RECEIPT,2022-11-24,384300
Agathe Gomez,,,moov,CASH_OUT,2022-11-25,406500
Agathe Gomez,,,moov,CASH_IN,2022-11-26,23400
Agathe Gomez,,,moov,CASH_OUT,2022-11-27,345200
Thibault du Dupont,Frédéric Charles de la Pineau,Thibault du Dupont,moov,RECEIPT,2022-11-02,150500
Frédéric Charles de la Pineau,Frédéric Charles de la Pineau,Thibault du Dupont,moov,TRANSFER,2022-11-02,150500
Thibault du Dupont,Thibault du Dupont,Corinne Fabre,moov,TRANSFER,2022-11-02,68200
Corinne Fabre,Thibault du Dupont,Corinne Fabre,moov,RECEIPT,2022-11-02,68200
Thibault du Dupont,,,moov,CASH_OUT,2022-11-04,95600
Thibault du Dupont,Thibault du Dupont,Agnès Regnier Le Da Costa,moov,TRANSFER,2022-11-06,472800
Agnès Regnier Le Da Costa,Thibault du Dupont,Agnès Regnier Le Da Costa,moov,RECEIPT,2022-11-06,472800
Thibault du Dupont,,,moov,CASH_IN,2022-11-06,488200
Thibault du Dupont,,,moov,CASH_IN,2022-11-06,465800
Thibault du Dupont,,,moov,CASH_IN,2022-11-11,148100
Thibault du Dupont,Thibault du Dupont,Corinne Fabre,moov,TRANSFER,2022-11-13,260500
Corinne Fabre,Thibault du Dupont,Corinne Fabre,moov,RECEIPT,2022-11-13,260500
Thibault du Dupont,,,moov,CASH_OUT,2022-11-13,130600
Thibault du Dupont,,,moov,CASH_OUT,2022-11-14,466600
Thibault du Dupont,,,moov,CASH_OUT,2022-11-14,287900
Thibault du Dupont,,,moov,CASH_IN,2022-11-14,64600
Thibault du Dupont,,,moov,CASH_IN,2022-11-17,156300
Thibault du Dupont,Thibault du Dupont,Victor de Meyer,moov,TRANSFER,2022-11-19,430700
Victor de Meyer,Thibault du Dupont,Victor de Meyer,moov,RECEIPT,2022-11-19,430700
Thibault du Dupont,Thibault du Dupont,Guy Rivière-Dufour,moov,TRANSFER,2022-11-21,169900
Guy Rivière-Dufour,Thibault du Dupont,Guy Rivière-Dufour,moov,RECEIPT,2022-11-21,169900
Thibault du Dupont,,,moov,CASH_IN,2022-11-22,317000
Thibault du Dupont,,,moov,CASH_OUT,2022-11-23,217800
Thibault du Dupont,,,moov,CASH_IN,2022-11-23,254900
Thibault du Dupont,Thibault du Dupont,Victor de Meyer,moov,TRANSFER,2022-11-24,172100
Victor de Meyer,Thibault du Dupont,Victor de Meyer,moov,RECEIPT,2022-11-24,172100
Thibault du Dupont,,,moov,CASH_IN,2022-11-24,9300
Thibault du Dupont,Christelle Riou,Thibault du Dupont,moov,RECEIPT,2022-11-24,286500
Christelle Riou,Christelle Riou,Thibault du Dupont,moov,TRANSFER,2022-11-24,286500
Thibault du Dupont,Étienne-Laurent Marty,Thibault du Dupont,moov,RECEIPT,2022-11-26,462700
Étienne-Laurent Marty,Étienne-Laurent Marty,Thibault du Dupont,moov,TRANSFER,2022-11-26,462700
Thibault du Dupont,Sabine Baron-Leroy,Thibault du Dupont,moov,RECEIPT,2022-11-26,323100
Sabine Baron-Leroy,Sabine Baron-Leroy,Thibault du Dupont,moov,TRANSFER,2022-11-26,323100
Thibault du Dupont,,,moov,CASH_OUT,2022-11-27,372700
Thibault du Dupont,Laurence de la Coulon,Thibault du Dupont,moov,RECEIPT,2022-11-27,472200
Laurence de la Coulon,Laurence de la Coulon,Thibault du Dupont,moov,TRANSFER,2022-11-27,472200
Thibault du Dupont,,,moov,CASH_IN,2022-11-27,265000
Édith Brunet-Le Roux,Édith Brunet-Le Roux,Nathalie Auger,moov,TRANSFER,2022-11-02,444500
Nathalie Auger,Édith Brunet-Le Roux,Nathalie Auger,moov,RECEIPT,2022-11-02,444500
Édith Brunet-Le Roux,,,moov,CASH_OUT,2022-11-03,48000
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-11-04,63800
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-11-04,160400
Édith Brunet-Le Roux,Édith Brunet-Le Roux,Laetitia Chrétien,moov,TRANSFER,2022-11-05,69000
Laetitia Chrétien,Édith Brunet-Le Roux,Laetitia Chrétien,moov,RECEIPT,2022-11-05,69000
Édith Brunet-Le Roux,,,moov,CASH_OUT,2022-11-07,346400
Édith Brunet-Le Roux,,,moov,CASH_OUT,2022-11-10,244700
Édith Brunet-Le Roux,,,moov,CASH_OUT,2022-11-11,369600
Édith Brunet-Le Roux,Océane Diallo,Édith Brunet-Le Roux,moov,RECEIPT,2022-11-11,232300
Océane Diallo,Océane Diallo,Édith Brunet-Le Roux,moov,TRANSFER,2022-11-11,232300
Édith Brunet-Le Roux,Édith Brunet-Le Roux,Bernard Traore,moov,TRANSFER,2022-11-12,226500
Bernard Traore,Édith Brunet-Le Roux,Bernard Traore,moov,RECEIPT,2022-11-12,226500
Édith Brunet-Le Roux,Édith Brunet-Le Roux,Colette Baron,moov,TRANSFER,2022-11-12,200700
Colette Baron,Édith Brunet-Le Roux,Colette Baron,moov,RECEIPT,2022-11-12,200700
Édith Brunet-Le Roux,,,moov,CASH_OUT,2022-11-13,147900
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-11-16,44600
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-11-17,301200
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-11-17,374500
Édith Brunet-Le Roux,Édith Brunet-Le Roux,Georges Reynaud,moov,TRANSFER,2022-11-19,372800
Georges Reynaud,Édith Brunet-Le Roux,Georges Reynaud,moov,RECEIPT,2022-11-19,372800
Édith Brunet-Le Roux,Édith Brunet-Le Roux,Victor de Meyer,moov,TRANSFER,2022-11-20,437500
Victor de Meyer,Édith Brunet-Le Roux,Victor de Meyer,moov,RECEIPT,2022-11-20,437500
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-11-22,289000
Édith Brunet-Le Roux,Georges-Bernard Gros,Édith Brunet-Le Roux,moov,RECEIPT,2022-11-22,347200
Georges-Bernard Gros,Georges-Bernard Gros,Édith Brunet-Le Roux,moov,TRANSFER,2022-11-22,347200
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-11-23,483300
Édith Brunet-Le Roux,Michelle Paris,Édith Brunet-Le Roux,moov,RECEIPT,2022-11-24,422300
Michelle Paris,Michelle Paris,Édith Brunet-Le Roux,moov,TRANSFER,2022-11-24,422300
Édith Brunet-Le Roux,Frédéric Charles de la Pineau,Édith Brunet-Le Roux,moov,RECEIPT,2022-11-25,410000
Frédéric Charles de la Pineau,Frédéric Charles de la Pineau,Édith Brunet-Le Roux,moov,TRANSFER,2022-11-25,410000
Édith Brunet-Le Roux,Philippe Hubert,Édith Brunet-Le Roux,moov,RECEIPT,2022-11-25,78100
Philippe Hubert,Philippe Hubert,Édith Brunet-Le Roux,moov,TRANSFER,2022-11-25,78100
Édith Brunet-Le Roux,,,moov,CASH_IN,2022-11-26,160100
Vincent Gosselin de la Mallet,Étienne-Laurent Marty,Vincent Gosselin de la Mallet,moov,RECEIPT,2022-11-01,370200
Étienne-Laurent Marty,Étienne-Laurent Marty,Vincent Gosselin de la Mallet,moov,TRANSFER,2022-11-01,370200
Vincent Gosselin de la Mallet,,,moov,CASH_IN,2022-11-03,468200
Vincent Gosselin de la Mallet,Marcel-Stéphane Leroy,Vincent Gosselin de la Mallet,moov,RECEIPT,2022-11-03,111800
Marcel-Stéphane Leroy,Marcel-Stéphane Leroy,Vincent Gosselin de la Mallet,moov,TRANSFER,2022-11-03,111800
Vincent Gosselin de la Mallet,Nicolas Cousin-Dufour,Vincent Gosselin de la Mallet,moov,RECEIPT,2022-11-03,393200
Nicolas Cousin-Dufour,Nicolas Cousin-Dufour,Vincent Gosselin de la Mallet,moov,TRANSFER,2022-11-03,393200
Vincent Gosselin de la Mallet,Vincent Gosselin de la Mallet,Frédéric Lombard,moov,TRANSFER,2022-11-03,133200
Frédéric Lombard,Vincent Gosselin de la Mallet,Frédéric Lombard,moov,RECEIPT,2022-11-03,133200
Vincent Gosselin de la Mallet,,,moov,CASH_IN,2022-11-04,262100
Vincent Gosselin de la Mallet,Georges Reynaud,Vincent Gosselin de la Mallet,moov,RECEIPT,2022-11-04,473900
Georges Reynaud,Georges Reynaud,Vincent Gosselin de la Mallet,moov,TRANSFER,2022-11-04,473900
Vincent Gosselin de la Mallet,,,moov,CASH_IN,2022-11-04,108800
Vincent Gosselin de la Mallet,,,moov,CASH_IN,2022-11-08,275100
Vincent Gosselin de la Mallet,Georges Reynaud,Vincent Gosselin de la Mallet,moov,RECEIPT,2022-11-08,71300
Georges Reynaud,Georges Reynaud,Vincent Gosselin de la Mallet,moov,TRANSFER,2022-11-08,71300
Vincent Gosselin de la Mallet,,,moov,CASH_IN,2022-11-09,152300
Vincent Gosselin de la Mallet,Vincent Gosselin de la Mallet,Océane Diallo,moov,TRANSFER,2022-11-09,124700
Océane Diallo,Vincent Gosselin de la Mallet,Océane Diallo,moov,RECEIPT,2022-11-09,124700
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-11,164600
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-11,173300
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-12,288800
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-12,222200
Vincent Gosselin de la Mallet,Anastasie Guilbert,Vincent Gosselin de la Mallet,moov,RECEIPT,2022-11-13,237400
Anastasie Guilbert,Anastasie Guilbert,Vincent Gosselin de la Mallet,moov,TRANSFER,2022-11-13,237400
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-13,378800
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-14,124200
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-14,397400
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-15,75900
Vincent Gosselin de la Mallet,,,moov,CASH_IN,2022-11-23,264700
Vincent Gosselin de la Mallet,,,moov,CASH_IN,2022-11-23,84800
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-24,79700
Vincent Gosselin de la Mallet,Philippe Hubert,Vincent Gosselin de la Mallet,moov,RECEIPT,2022-11-24,52100
Philippe Hubert,Philippe Hubert,Vincent Gosselin de la Mallet,moov,TRANSFER,2022-11-24,52100
Vincent Gosselin de la Mallet,,,moov,CASH_IN,2022-11-26,215500
Vincent Gosselin de la Mallet,,,moov,CASH_OUT,2022-11-26,363800
Susan Marty,Stéphanie Pages de Delmas,Susan Marty,moov,RECEIPT,2022-11-01,129200
Stéphanie Pages de Delmas,Stéphanie Pages de Delmas,Susan Marty,moov,TRANSFER,2022-11-01,129200
Susan Marty,Susan Marty,Agnès Regnier Le Da Costa,moov,TRANSFER,2022-11-02,475700
Agnès Regnier Le Da Costa,Susan Marty,Agnès Regnier Le Da Costa,moov,RECEIPT,2022-11-02,475700
Susan Marty,Susan Marty,Alexandre Bonnet,moov,TRANSFER,2022-11-03,346700
Alexandre Bonnet,Susan Marty,Alexandre Bonnet,moov,RECEIPT,2022-11-03,346700
Susan Marty,,,moov,CASH_OUT,2022-11-04,78300
Susan Marty,,,moov,CASH_OUT,2022-11-06,78400
Susan Marty,,,moov,CASH_OUT,2022-11-09,209900
Susan Marty,Susan Marty,Aurélie-Odette Deschamps,moov,TRANSFER,2022-11-09,205100
Aurélie-Odette Deschamps,Susan Marty,Aurélie-Odette Deschamps,moov,RECEIPT,2022-11-09,205100
Susan Marty,,,moov,CASH_IN,2022-11-11,121800
Susan Marty,Céline Imbert-Lamy,Susan Marty,moov,RECEIPT,2022-11-14,17100
Céline Imbert-Lamy,Céline Imbert-Lamy,Susan Marty,moov,TRANSFER,2022-11-14,17100
Susan Marty,,,moov,CASH_OUT,2022-11-17,448400
Susan Marty,,,moov,CASH_OUT,2022-11-18,493300
Susan Marty,Susan Marty,Victor-David Faure,moov,TRANSFER,2022-11-18,468900
Victor-David Faure,Susan Marty,Victor-David Faure,moov,RECEIPT,2022-11-18,468900
Susan Marty,Alexandria Bazin-Lacombe,Susan Marty,moov,RECEIPT,2022-11-19,463300
Alexandria Bazin-Lacombe,Alexandria Bazin-Lacombe,Susan Marty,moov,TRANSFER,2022-11-19,463300
Susan Marty,,,moov,CASH_IN,2022-11-19,295000
Susan Marty,Gilles-Guillaume Dupuis,Susan Marty,moov,RECEIPT,2022-11-20,180400
Gilles-Guillaume Dupuis,Gilles-Guillaume Dupuis,Susan Marty,moov,TRANSFER,2022-11-20,180400
Susan Marty,,,moov,CASH_OUT,2022-11-22,30400
Susan Marty,Victor-David Faure,Susan Marty,moov,RECEIPT,2022-11-23,87600
Victor-David Faure,Victor-David Faure,Susan Marty,moov,TRANSFER,2022-11-23,87600
Susan Marty,Sylvie Baron,Susan Marty,moov,RECEIPT,2022-11-23,156500
Sylvie Baron,Sylvie Baron,Susan Marty,moov,TRANSFER,2022-11-23,156500
Susan Marty,,,moov,CASH_OUT,2022-11-23,158800
Susan Marty,Susan Marty,Bernard Traore,moov,TRANSFER,2022-11-24,286800
Bernard Traore,Susan Marty,Bernard Traore,moov,RECEIPT,2022-11-24,286800
Susan Marty,Susan Marty,Frédéric Charles de la Pineau,moov,TRANSFER,2022-11-26,205100
Frédéric Charles de la Pineau,Susan Marty,Frédéric Charles de la Pineau,moov,RECEIPT,2022-11-26,205100
Susan Marty,,,moov,CASH_IN,2022-11-27,280500
Matthieu Letellier,Sylvie Baron,Matthieu Letellier,moov,RECEIPT,2022-11-04,428300
Sylvie Baron,Sylvie Baron,Matthieu Letellier,moov,TRANSFER,2022-11-04,428300
Matthieu Letellier,,,moov,CASH_IN,2022-11-07,292700
Matthieu Letellier,Aurélie-Odette Deschamps,Matthieu Letellier,moov,RECEIPT,2022-11-08,386100
Aurélie-Odette Deschamps,Aurélie-Odette Deschamps,Matthieu Letellier,moov,TRANSFER,2022-11-08,386100
Matthieu Letellier,,,moov,CASH_OUT,2022-11-12,291700
Matthieu Letellier,Constance Bousquet,Matthieu Letellier,moov,RECEIPT,2022-11-13,239800
Constance Bousquet,Constance Bousquet,Matthieu Letellier,moov,TRANSFER,2022-11-13,239800
Matthieu Letellier,Frédéric Lombard,Matthieu Letellier,moov,RECEIPT,2022-11-15,233000
Frédéric Lombard,Frédéric Lombard,Matthieu Letellier,moov,TRANSFER,2022-11-15,233000
Matthieu Letellier,Matthieu Letellier,Xavier Lebrun,moov,TRANSFER,2022-11-15,265000
Xavier Lebrun,Matthieu Letellier,Xavier Lebrun,moov,RECEIPT,2022-11-15,265000
Matthieu Letellier,Matthieu Letellier,Christelle Riou,moov,TRANSFER,2022-11-15,131900
Christelle Riou,Matthieu Letellier,Christelle Riou,moov,RECEIPT,2022-11-15,131900
Matthieu Letellier,,,moov,CASH_OUT,2022-11-16,169200
Matthieu Letellier,Laetitia Chrétien,Matthieu Letellier,moov,RECEIPT,2022-11-16,347600
Laetitia Chrétien,Laetitia Chrétien,Matthieu Letellier,moov,TRANSFER,2022-11-16,347600
Matthieu Letellier,Matthieu Letellier,Émile Payet Le Benard,moov,TRANSFER,2022-11-17,125800
Émile Payet Le Benard,Matthieu Letellier,Émile Payet Le Benard,moov,RECEIPT,2022-11-17,125800
Matthieu Letellier,,,moov,CASH_IN,2022-11-17,58200
Matthieu Letellier,,,moov,CASH_OUT,2022-11-18,381800
Matthieu Letellier,,,moov,CASH_IN,2022-11-18,145900
Matthieu Letellier,Matthieu Letellier,Guy Rivière-Dufour,moov,TRANSFER,2022-11-19,163300
Guy Rivière-Dufour,Matthieu Letellier,Guy Rivière-Dufour,moov,RECEIPT,2022-11-19,163300
Matthieu Letellier,,,moov,CASH_IN,2022-11-20,96900
Matthieu Letellier,,,moov,CASH_OUT,2022-11-20,193500
Matthieu Letellier,Matthieu Letellier,Océane Diallo,moov,TRANSFER,2022-11-21,487700
Océane Diallo,Matthieu Letellier,Océane Diallo,moov,RECEIPT,2022-11-21,487700
Matthieu Letellier,,,moov,CASH_OUT,2022-11-22,234500
Matthieu Letellier,Matthieu Letellier,Xavier Lebrun,moov,TRANSFER,2022-11-23,260300
Xavier Lebrun,Matthieu Letellier,Xavier Lebrun,moov,RECEIPT,2022-11-23,260300
Matthieu Letellier,Christelle Riou,Matthieu Letellier,moov,RECEIPT,2022-11-27,310300
Christelle Riou,Christelle Riou,Matthieu Letellier,moov,TRANSFER,2022-11-27,310300
Matthieu Letellier,,,moov,CASH_OUT,2022-11-27,319100
Matthieu Letellier,,,moov,CASH_OUT,2022-11-27,215400
Matthieu Letellier,,,moov,CASH_IN,2022-11-27,435800
Matthieu Letellier,Matthieu Letellier,Mathilde Moreno,moov,TRANSFER,2022-11-27,60800
Mathilde Moreno,Matthieu Letellier,Mathilde Moreno,moov,RECEIPT,2022-11-27,60800
Matthieu Letellier,,,moov,CASH_OUT,2022-11-27,41300
Émile Marion,,,moov,CASH_IN,2022-11-01,320700
Émile Marion,,,moov,CASH_OUT,2022-11-01,375900
Émile Marion,Nicolas Cousin-Dufour,Émile Marion,moov,RECEIPT,2022-11-05,451300
Nicolas Cousin-Dufour,Nicolas Cousin-Dufour,Émile Marion,moov,TRANSFER,2022-11-05,451300
